# Coil_pos O-Beam err ps_pos
0.0000000 -12.2008990 16.5831240 108.8251950
5.0000000 -51.0718747 20.0000000 108.8251950
10.0000000 10.7255047 24.0831892 108.8251950
15.0000000 73.0874453 25.8069758 108.8251950
20.0000000 93.7921685 24.6170673 108.8251950
25.0000000 74.4550105 20.8566536 108.8251950
30.0000000 37.3384660 15.4272486 108.8251950
35.0000000 2.3044551 10.0498756 108.8251950
40.0000000 -17.8267130 8.8881944 108.8251950
45.0000000 -29.8281074 12.8840987 108.8251950
50.0000000 -54.7463842 17.3205081 108.8251950
55.0000000 -31.8427237 21.8174242 108.8251950
60.0000000 21.2133663 24.7588368 108.8251950
65.0000000 81.1464857 25.5538647 108.8251950
70.0000000 59.7110143 22.7156334 108.8251950
75.0000000 -13.8979693 16.7032931 108.8251950
80.0000000 17.7305025 12.9228480 108.8251950
85.0000000 -5.8175436 8.8881944 108.8251950
90.0000000 -31.2035808 9.7467943 108.8251950
95.0000000 3.6923176 16.1245155 108.8251950
