# Coil_pos O-Beam err ps_pos
0.0000000 836.3563891 35.0856096 109.1250000
5.0000000 1302.5155649 44.0567815 109.1250000
10.0000000 1662.4577152 49.7292670 109.1250000
15.0000000 1663.3570322 50.0299910 109.1250000
20.0000000 1405.2514300 46.0325971 109.1250000
25.0000000 875.0628889 36.8781778 109.1250000
30.0000000 459.1402740 26.5894716 109.1250000
35.0000000 95.4131316 14.0000000 109.1250000
40.0000000 105.9599362 14.4913767 109.1250000
45.0000000 403.2091515 25.6904652 109.1250000
50.0000000 1011.3483260 38.8200979 109.1250000
55.0000000 1431.1856590 46.4004310 109.1250000
60.0000000 1729.2765747 50.7050293 109.1250000
65.0000000 1583.2231822 48.8773976 109.1250000
70.0000000 1144.1556528 42.1070065 109.1250000
75.0000000 619.8833376 31.6859590 109.1250000
80.0000000 269.1711268 21.0237960 109.1250000
85.0000000 59.6168024 11.9163753 109.1250000
90.0000000 260.8062160 20.2731349 109.1250000
95.0000000 736.7901873 32.9393382 109.1250000
