# Coil_pos O-Beam err ps_pos
0.0000000 822.5977545 34.9571166 109.2001950
5.0000000 1297.2150681 44.0908154 109.2001950
10.0000000 1803.7719720 51.2347538 109.2001950
15.0000000 1785.4293496 51.3419906 109.2001950
20.0000000 1431.3251967 46.4112055 109.2001950
25.0000000 925.5535656 37.6297754 109.2001950
30.0000000 469.0498675 26.8141754 109.2001950
35.0000000 81.3293650 13.4907376 109.2001950
40.0000000 69.6404571 13.1909060 109.2001950
45.0000000 358.5091135 24.8596058 109.2001950
50.0000000 912.1076349 37.6031914 109.2001950
55.0000000 1400.7088624 46.1735855 109.2001950
60.0000000 1740.2068816 50.9215082 109.2001950
65.0000000 1676.8627261 49.9299509 109.2001950
70.0000000 1308.5131810 44.1021541 109.2001950
75.0000000 724.8432643 33.3616546 109.2001950
80.0000000 255.1276828 20.7123152 109.2001950
85.0000000 47.7246195 11.4017543 109.2001950
90.0000000 241.7436906 19.8242276 109.2001950
95.0000000 774.7198447 33.5708207 109.2001950
