# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 15 873 101498 1269 3763652594 888 0.0000000 0.0000000 108.5249020 13.7781250
-1.5000000 10.0 28 985 102158 1318 3763652608 1013 0.0000000 0.0000000 108.5249020 13.7781250
-1.2500000 10.0 95 929 102436 1366 3763652622 1024 0.0000000 0.0000000 108.5249020 13.7781250
-1.0000000 10.0 177 925 102102 1315 3763652636 1102 0.0000000 0.0000000 108.5249020 13.7781250
-0.7500000 10.0 273 978 101589 1313 3763652651 1251 0.0000000 0.0000000 108.5249020 13.7781250
-0.5000000 10.0 287 904 102001 1292 3763652665 1191 0.0000000 0.0000000 108.5249020 13.7781250
-0.2500000 10.0 255 925 101686 1379 3763652679 1180 0.0000000 0.0000000 108.5249020 13.7781250
0.0000000 10.0 169 927 101650 1300 3763652693 1096 0.0000000 0.0000000 108.5249020 13.7781250
0.2500000 10.0 69 919 100959 1326 3763652708 988 0.0000000 0.0000000 108.5249020 13.7781250
0.5000000 10.0 16 946 101197 1306 3763652722 962 0.0000000 0.0000000 108.5249020 13.7781250
0.7500000 10.0 47 857 99988 1315 3763652736 904 0.0000000 0.0000000 108.5249020 13.7781250
1.0000000 10.0 106 920 101936 1336 3763652750 1026 0.0000000 0.0000000 108.5249020 13.7781250
1.2500000 10.0 192 928 99671 1286 3763652764 1120 0.0000000 0.0000000 108.5249020 13.7781250
1.5000000 10.0 300 924 102157 1339 3763652779 1224 0.0000000 0.0000000 108.5249020 13.7781250
1.7500000 10.0 311 962 101146 1289 3763652793 1273 0.0000000 0.0000000 108.5249020 13.7781250
