# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 11 1453 103771 1285 3763658622 1464 0.0000000 0.0000000 108.9746090 12.3250000
-1.5000000 10.0 17 1414 105502 1321 3763658637 1431 0.0000000 0.0000000 108.9746090 12.3250000
-1.2500000 10.0 34 1308 104883 1301 3763658651 1342 0.0000000 0.0000000 108.9746090 12.3250000
-1.0000000 10.0 94 1401 90866 1249 3763658665 1495 0.0000000 0.0000000 108.9746090 12.3250000
-0.7500000 10.0 126 1354 101364 1369 3763658679 1480 0.0000000 0.0000000 108.9746090 12.3250000
-0.5000000 10.0 119 1370 100025 1316 3763658693 1489 0.0000000 0.0000000 108.9746090 12.3250000
-0.2500000 10.0 76 1388 100638 1322 3763658708 1464 0.0000000 0.0000000 108.9746090 12.3250000
0.0000000 10.0 50 1428 100977 1307 3763658722 1478 0.0000000 0.0000000 108.9746090 12.3250000
0.2500000 10.0 15 1382 100891 1282 3763658736 1397 0.0000000 0.0000000 108.9746090 12.3250000
0.5000000 10.0 7 1363 101484 1304 3763658750 1370 0.0000000 0.0000000 108.9746090 12.3250000
0.7500000 10.0 17 1408 101257 1338 3763658765 1425 0.0000000 0.0000000 108.9746090 12.3250000
1.0000000 10.0 52 1442 100591 1282 3763658779 1494 0.0000000 0.0000000 108.9746090 12.3250000
1.2500000 10.0 80 1382 102152 1367 3763658793 1462 0.0000000 0.0000000 108.9746090 12.3250000
1.5000000 10.0 99 1362 101948 1308 3763658807 1461 0.0000000 0.0000000 108.9746090 12.3250000
1.7500000 10.0 98 1332 101398 1310 3763658822 1430 0.0000000 0.0000000 108.9746090 12.3250000
