# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 12 1148 103455 1293 3763646567 1160 0.0000000 0.0000000 108.0747070 13.9187500
-1.5000000 10.0 35 1201 98890 1298 3763646581 1236 0.0000000 0.0000000 108.0747070 13.9187500
-1.2500000 10.0 81 1130 102458 1328 3763646595 1211 0.0000000 0.0000000 108.0747070 13.9187500
-1.0000000 10.0 174 1239 104971 1334 3763646610 1413 0.0000000 0.0000000 108.0747070 13.9187500
-0.7500000 10.0 172 1154 102986 1282 3763646624 1326 0.0000000 0.0000000 108.0747070 13.9187500
-0.5000000 10.0 204 1153 103335 1355 3763646638 1357 0.0000000 0.0000000 108.0747070 13.9187500
-0.2500000 10.0 152 1120 102866 1287 3763646652 1272 0.0000000 0.0000000 108.0747070 13.9187500
0.0000000 10.0 91 1172 102970 1342 3763646666 1263 0.0000000 0.0000000 108.0747070 13.9187500
0.2500000 10.0 49 1103 105832 1384 3763646681 1152 0.0000000 0.0000000 108.0747070 13.9187500
0.5000000 10.0 16 1185 103521 1283 3763646695 1201 0.0000000 0.0000000 108.0747070 13.9187500
0.7500000 10.0 35 1167 101738 1310 3763646709 1202 0.0000000 0.0000000 108.0747070 13.9187500
1.0000000 10.0 99 1137 104877 1292 3763646723 1236 0.0000000 0.0000000 108.0747070 13.9187500
1.2500000 10.0 129 1139 103533 1310 3763646737 1268 0.0000000 0.0000000 108.0747070 13.9187500
1.5000000 10.0 162 1163 103970 1299 3763646752 1325 0.0000000 0.0000000 108.0747070 13.9187500
1.7500000 10.0 176 1124 103788 1272 3763646766 1300 0.0000000 0.0000000 108.0747070 13.9187500
