# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 7 1339 113720 1370 3763648575 1346 0.0000000 0.0000000 108.2255860 12.8718750
-1.5000000 10.0 14 1363 111905 1408 3763648590 1377 0.0000000 0.0000000 108.2255860 12.8718750
-1.2500000 10.0 37 1380 111736 1314 3763648604 1417 0.0000000 0.0000000 108.2255860 12.8718750
-1.0000000 10.0 75 1435 111343 1288 3763648618 1510 0.0000000 0.0000000 108.2255860 12.8718750
-0.7500000 10.0 108 1381 109994 1312 3763648632 1489 0.0000000 0.0000000 108.2255860 12.8718750
-0.5000000 10.0 129 1317 112285 1341 3763648646 1446 0.0000000 0.0000000 108.2255860 12.8718750
-0.2500000 10.0 115 1337 111845 1316 3763648661 1452 0.0000000 0.0000000 108.2255860 12.8718750
0.0000000 10.0 69 1339 113205 1343 3763648675 1408 0.0000000 0.0000000 108.2255860 12.8718750
0.2500000 10.0 22 1347 96886 1409 3763648689 1369 0.0000000 0.0000000 108.2255860 12.8718750
0.5000000 10.0 6 1424 117528 1361 3763648703 1430 0.0000000 0.0000000 108.2255860 12.8718750
0.7500000 10.0 18 1386 119077 1321 3763648717 1404 0.0000000 0.0000000 108.2255860 12.8718750
1.0000000 10.0 52 1333 118246 1295 3763648732 1385 0.0000000 0.0000000 108.2255860 12.8718750
1.2500000 10.0 97 1409 117836 1296 3763648746 1506 0.0000000 0.0000000 108.2255860 12.8718750
1.5000000 10.0 107 1392 119099 1392 3763648760 1499 0.0000000 0.0000000 108.2255860 12.8718750
1.7500000 10.0 128 1377 119925 1334 3763648774 1505 0.0000000 0.0000000 108.2255860 12.8718750
