# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 2 1416 104062 1318 3763670696 1418 0.0000000 0.0000000 109.8750000 12.2406250
-1.5000000 10.0 16 1357 107268 1282 3763670711 1373 0.0000000 0.0000000 109.8750000 12.2406250
-1.2500000 10.0 36 1276 109244 1376 3763670725 1312 0.0000000 0.0000000 109.8750000 12.2406250
-1.0000000 10.0 84 1331 108480 1311 3763670739 1415 0.0000000 0.0000000 109.8750000 12.2406250
-0.7500000 10.0 122 1372 108856 1330 3763670754 1494 0.0000000 0.0000000 109.8750000 12.2406250
-0.5000000 10.0 125 1267 109809 1294 3763670768 1392 0.0000000 0.0000000 109.8750000 12.2406250
-0.2500000 10.0 92 1389 109671 1212 3763670782 1481 0.0000000 0.0000000 109.8750000 12.2406250
0.0000000 10.0 75 1373 111256 1304 3763670797 1448 0.0000000 0.0000000 109.8750000 12.2406250
0.2500000 10.0 32 1340 123331 1346 3763670811 1372 0.0000000 0.0000000 109.8750000 12.2406250
0.5000000 10.0 13 1306 129453 1265 3763670825 1319 0.0000000 0.0000000 109.8750000 12.2406250
0.7500000 10.0 7 1297 129364 1369 3763670840 1304 0.0000000 0.0000000 109.8750000 12.2406250
1.0000000 10.0 42 1321 129042 1334 3763670854 1363 0.0000000 0.0000000 109.8750000 12.2406250
1.2500000 10.0 96 1377 132442 1291 3763670868 1473 0.0000000 0.0000000 109.8750000 12.2406250
1.5000000 10.0 114 1333 129935 1349 3763670883 1447 0.0000000 0.0000000 109.8750000 12.2406250
1.7500000 10.0 122 1344 116044 1348 3763670897 1466 0.0000000 0.0000000 109.8750000 12.2406250
