# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 18 834 92465 1324 3763663650 852 0.0000000 0.0000000 109.3500980 14.0562500
-1.5000000 10.0 35 860 102011 1311 3763663664 895 0.0000000 0.0000000 109.3500980 14.0562500
-1.2500000 10.0 142 833 101408 1343 3763663679 975 0.0000000 0.0000000 109.3500980 14.0562500
-1.0000000 10.0 209 820 100463 1331 3763663693 1029 0.0000000 0.0000000 109.3500980 14.0562500
-0.7500000 10.0 329 845 100852 1273 3763663707 1174 0.0000000 0.0000000 109.3500980 14.0562500
-0.5000000 10.0 312 946 100030 1275 3763663721 1258 0.0000000 0.0000000 109.3500980 14.0562500
-0.2500000 10.0 293 851 101217 1387 3763663736 1144 0.0000000 0.0000000 109.3500980 14.0562500
0.0000000 10.0 173 885 99055 1276 3763663750 1058 0.0000000 0.0000000 109.3500980 14.0562500
0.2500000 10.0 64 876 101796 1344 3763663764 940 0.0000000 0.0000000 109.3500980 14.0562500
0.5000000 10.0 23 812 100389 1312 3763663779 835 0.0000000 0.0000000 109.3500980 14.0562500
0.7500000 10.0 44 852 100716 1342 3763663793 896 0.0000000 0.0000000 109.3500980 14.0562500
1.0000000 10.0 139 868 101386 1335 3763663807 1007 0.0000000 0.0000000 109.3500980 14.0562500
1.2500000 10.0 212 820 100095 1295 3763663821 1032 0.0000000 0.0000000 109.3500980 14.0562500
1.5000000 10.0 332 881 101048 1356 3763663836 1213 0.0000000 0.0000000 109.3500980 14.0562500
1.7500000 10.0 353 898 101712 1244 3763663850 1251 0.0000000 0.0000000 109.3500980 14.0562500
