# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 10.0 14 841 100665 1352 3763674727 855 0.0000000 0.0000000 110.1748050 14.0406250
-1.5000000 10.0 41 909 101206 1360 3763674741 950 0.0000000 0.0000000 110.1748050 14.0406250
-1.2500000 10.0 115 860 100156 1349 3763674756 975 0.0000000 0.0000000 110.1748050 14.0406250
-1.0000000 10.0 235 821 99358 1326 3763674770 1056 0.0000000 0.0000000 110.1748050 14.0406250
-0.7500000 10.0 301 879 101002 1328 3763674785 1180 0.0000000 0.0000000 110.1748050 14.0406250
-0.5000000 10.0 336 898 103541 1359 3763674799 1234 0.0000000 0.0000000 110.1748050 14.0406250
-0.2500000 10.0 279 840 102515 1291 3763674813 1119 0.0000000 0.0000000 110.1748050 14.0406250
0.0000000 10.0 176 834 101350 1359 3763674828 1010 0.0000000 0.0000000 110.1748050 14.0406250
0.2500000 10.0 71 809 104136 1315 3763674842 880 0.0000000 0.0000000 110.1748050 14.0406250
0.5000000 10.0 15 903 104451 1323 3763674856 918 0.0000000 0.0000000 110.1748050 14.0406250
0.7500000 10.0 42 828 104074 1324 3763674871 870 0.0000000 0.0000000 110.1748050 14.0406250
1.0000000 10.0 119 867 107089 1354 3763674885 986 0.0000000 0.0000000 110.1748050 14.0406250
1.2500000 10.0 247 849 107941 1241 3763674899 1096 0.0000000 0.0000000 110.1748050 14.0406250
1.5000000 10.0 311 877 108044 1298 3763674914 1188 0.0000000 0.0000000 110.1748050 14.0406250
1.7500000 10.0 320 895 107808 1338 3763674928 1215 0.0000000 0.0000000 110.1748050 14.0406250
