* begin:	29/09/2023 12:49:50
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt_pi4_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1490000	600.0	124484	6958	4273519	316560	3778830893	131442	0.0000000	0.0000000
* Date: 29/09/2023	Time: 13:14
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1500.010000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	460	1210
1	3.00	1500.01	874	2363
2	6.00	1500.01	918	2389
3	9.00	1500.01	880	2347
4	12.00	1500.01	875	2292
5	15.00	1500.01	958	2369
6	18.00	1500.01	961	2473
7	21.00	1500.01	957	2345
8	24.00	1500.01	953	2328
9	27.00	1500.01	954	2331
10	30.00	1500.01	894	2403
11	33.00	1500.01	973	2353
12	36.00	1500.01	914	2407
13	39.00	1500.01	946	2296
14	42.00	1500.01	935	2377
15	45.00	1500.01	928	2301
16	48.00	1500.01	904	2385
17	51.00	1500.01	891	2308
18	54.00	1500.01	904	2261
19	57.00	1500.01	904	2276
20	60.00	1500.01	953	2342
21	63.00	1500.01	908	2274
22	66.00	1500.01	966	2364
23	69.00	1500.01	928	2310
24	72.00	1500.01	925	2394
25	75.00	1500.01	939	2352
26	78.00	1500.01	897	2342
27	81.00	1500.01	920	2311
28	84.00	1500.01	964	2317
29	87.00	1500.01	910	2343
30	90.00	1500.01	904	2339
31	93.00	1500.01	974	2272
32	96.00	1500.01	938	2436
33	99.00	1500.01	881	2268
34	102.00	1500.01	934	2422
35	105.00	1500.01	899	2280
36	108.00	1500.01	950	2417
37	111.00	1500.01	933	2439
38	114.00	1500.01	910	2332
39	117.00	1500.01	891	2384
40	120.00	1500.01	885	2317
41	123.00	1500.01	914	2359
42	126.00	1500.01	883	2380
43	129.00	1500.01	882	2365
44	132.00	1500.01	865	2471
45	135.00	1500.01	941	2260
46	138.00	1500.01	943	2432
47	141.00	1500.01	962	2273
48	144.00	1500.01	883	2277
49	147.00	1500.01	976	2334
50	150.00	1500.01	913	2364
51	153.00	1500.01	909	2314
52	156.00	1500.01	898	2341
53	159.00	1500.01	904	2331
54	162.00	1500.01	939	2412
55	165.00	1500.01	905	2265
56	168.00	1500.01	920	2370
57	171.00	1500.01	950	2236
58	174.00	1500.01	1012	2413
59	177.00	1500.01	858	2292
60	180.00	1500.01	922	2371
61	183.00	1500.01	881	2295
62	186.00	1500.01	935	2318
63	189.00	1500.01	924	2360
64	192.00	1500.01	973	2365
65	195.00	1500.01	936	2363
66	198.00	1500.01	929	2387
67	201.00	1500.01	898	2398
68	204.00	1500.01	954	2347
69	207.00	1500.01	927	2391
70	210.00	1500.01	934	2415
71	213.00	1500.01	931	2317
72	216.00	1500.01	931	2378
73	219.00	1500.01	901	2262
74	222.00	1500.01	937	2237
75	225.00	1500.01	932	2358
76	228.00	1500.01	951	2401
77	231.00	1500.01	863	2290
78	234.00	1500.01	961	2450
79	237.00	1500.01	931	2375
80	240.00	1500.01	869	2410
81	243.00	1500.01	918	2330
82	246.00	1500.01	936	2368
83	249.00	1500.01	996	2390
84	252.00	1500.01	922	2339
85	255.00	1500.01	942	2330
86	258.00	1500.01	915	2331
87	261.00	1500.01	941	2392
88	264.00	1500.01	897	2375
89	267.00	1500.01	906	2278
90	270.00	1500.01	975	2312
91	273.00	1500.01	853	2294
92	276.00	1500.01	964	2382
93	279.00	1500.01	896	2295
94	282.00	1500.01	929	2364
95	285.00	1500.01	922	2319
96	288.00	1500.01	902	2325
97	291.00	1500.01	906	2385
98	294.00	1500.01	1008	2394
99	297.00	1500.01	947	2301
100	300.00	1500.01	941	2325
101	303.00	1500.01	946	2303
102	306.00	1500.01	920	2442
103	309.00	1500.01	909	2244
104	312.00	1500.01	872	2402
105	315.00	1500.01	914	2298
106	318.00	1500.01	904	2392
107	321.00	1500.01	923	2422
108	324.00	1500.01	912	2353
109	327.00	1500.01	937	2308
110	330.00	1500.01	901	2391
111	333.00	1500.01	907	2385
112	336.00	1500.01	923	2446
113	339.00	1500.01	951	2392
114	342.00	1500.01	951	2298
115	345.00	1500.01	940	2397
116	348.00	1500.01	968	2400
117	351.00	1500.01	948	2449
118	354.00	1500.01	948	2370
119	357.00	1500.01	899	2270
120	360.00	1500.01	913	2262
121	363.00	1500.01	885	2388
122	366.00	1500.01	929	2375
123	369.00	1500.01	934	2310
124	372.00	1500.01	919	2398
125	375.00	1500.01	936	2342
126	378.00	1500.01	916	2330
127	381.00	1500.01	923	2320
128	384.00	1500.01	944	2395
129	387.00	1500.01	909	2349
130	390.00	1500.01	954	2366
131	393.00	1500.01	922	2317
132	396.00	1500.01	969	2339
133	399.00	1500.01	903	2437
134	402.00	1500.01	921	2375
* end: 29/09/2023 13:14:55
