# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 66 5918 620096 2031 3764118252 5984 0.0000000 0.0000000 109.2001950 13.0031250
-1.5000000 60.0 218 5970 635483 1934 3764118316 6188 0.0000000 0.0000000 109.2001950 13.0031250
-1.2500000 60.0 559 6082 640459 1899 3764118380 6641 0.0000000 0.0000000 109.2001950 13.0031250
-1.0000000 60.0 984 5971 650138 1988 3764118444 6955 0.0000000 0.0000000 109.2001950 13.0031250
-0.7500000 60.0 1238 5950 663116 1909 3764118508 7188 0.0000000 0.0000000 109.2001950 13.0031250
-0.5000000 60.0 1318 6050 670352 1950 3764118573 7368 0.0000000 0.0000000 109.2001950 13.0031250
-0.2500000 60.0 972 5916 660800 2025 3764118637 6888 0.0000000 0.0000000 109.2001950 13.0031250
0.0000000 60.0 560 6034 642897 2028 3764118701 6594 0.0000000 0.0000000 109.2001950 13.0031250
0.2500000 60.0 187 6023 625185 1908 3764118765 6210 0.0000000 0.0000000 109.2001950 13.0031250
0.5000000 60.0 66 6069 629628 1960 3764118829 6135 0.0000000 0.0000000 109.2001950 13.0031250
0.7500000 60.0 237 5985 655106 1971 3764118894 6222 0.0000000 0.0000000 109.2001950 13.0031250
1.0000000 60.0 560 6114 652798 1951 3764118958 6674 0.0000000 0.0000000 109.2001950 13.0031250
1.2500000 60.0 1046 6101 646221 1949 3764119022 7147 0.0000000 0.0000000 109.2001950 13.0031250
1.5000000 60.0 1350 6043 642624 1948 3764119086 7393 0.0000000 0.0000000 109.2001950 13.0031250
1.7500000 60.0 1210 6061 661563 1954 3764119150 7271 0.0000000 0.0000000 109.2001950 13.0031250
