# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 114 6683 695127 2015 3764080611 6797 0.0000000 0.0000000 107.9936520 12.6625000
-1.5000000 60.0 113 6687 692001 1917 3764080675 6800 0.0000000 0.0000000 107.9936520 12.6625000
-1.2500000 60.0 292 6809 670672 2012 3764080739 7101 0.0000000 0.0000000 107.9936520 12.6625000
-1.0000000 60.0 498 6753 654557 1902 3764080803 7251 0.0000000 0.0000000 107.9936520 12.6625000
-0.7500000 60.0 821 6672 700081 1941 3764080867 7493 0.0000000 0.0000000 107.9936520 12.6625000
-0.5000000 60.0 943 6800 706736 2019 3764080931 7743 0.0000000 0.0000000 107.9936520 12.6625000
-0.2500000 60.0 898 6626 690996 2054 3764080995 7524 0.0000000 0.0000000 107.9936520 12.6625000
0.0000000 60.0 633 6702 679689 1953 3764081060 7335 0.0000000 0.0000000 107.9936520 12.6625000
0.2500000 60.0 306 6799 690569 1978 3764081124 7105 0.0000000 0.0000000 107.9936520 12.6625000
0.5000000 60.0 97 6751 685066 1954 3764081188 6848 0.0000000 0.0000000 107.9936520 12.6625000
0.7500000 60.0 82 6716 669707 1898 3764081252 6798 0.0000000 0.0000000 107.9936520 12.6625000
1.0000000 60.0 281 6664 634786 2004 3764081316 6945 0.0000000 0.0000000 107.9936520 12.6625000
1.2500000 60.0 551 6647 623784 2009 3764081380 7198 0.0000000 0.0000000 107.9936520 12.6625000
1.5000000 60.0 792 6718 620396 1903 3764081444 7510 0.0000000 0.0000000 107.9936520 12.6625000
1.7500000 60.0 915 6778 655468 1937 3764081509 7693 0.0000000 0.0000000 107.9936520 12.6625000
