# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 63 6999 663761 1990 3764146508 7062 0.0000000 0.0000000 110.0996090 14.1531250
-1.5000000 60.0 184 6970 654803 1974 3764146572 7154 0.0000000 0.0000000 110.0996090 14.1531250
-1.2500000 60.0 459 6900 644408 1916 3764146637 7359 0.0000000 0.0000000 110.0996090 14.1531250
-1.0000000 60.0 724 6870 648359 1938 3764146701 7594 0.0000000 0.0000000 110.0996090 14.1531250
-0.7500000 60.0 948 6899 657154 1984 3764146765 7847 0.0000000 0.0000000 110.0996090 14.1531250
-0.5000000 60.0 906 6882 659381 1975 3764146830 7788 0.0000000 0.0000000 110.0996090 14.1531250
-0.2500000 60.0 678 7125 643116 2032 3764146894 7803 0.0000000 0.0000000 110.0996090 14.1531250
0.0000000 60.0 347 6898 675887 1935 3764146958 7245 0.0000000 0.0000000 110.0996090 14.1531250
0.2500000 60.0 146 6891 676622 2034 3764147022 7037 0.0000000 0.0000000 110.0996090 14.1531250
0.5000000 60.0 55 6881 690183 2038 3764147087 6936 0.0000000 0.0000000 110.0996090 14.1531250
0.7500000 60.0 188 7008 627394 1942 3764147151 7196 0.0000000 0.0000000 110.0996090 14.1531250
1.0000000 60.0 449 6849 632031 1937 3764147215 7298 0.0000000 0.0000000 110.0996090 14.1531250
1.2500000 60.0 752 6919 646507 1887 3764147279 7671 0.0000000 0.0000000 110.0996090 14.1531250
1.5000000 60.0 895 6996 673966 1935 3764147344 7891 0.0000000 0.0000000 110.0996090 14.1531250
1.7500000 60.0 911 6864 692633 1952 3764147408 7775 0.0000000 0.0000000 110.0996090 14.1531250
