# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 64 7168 679645 1986 3764122959 7232 0.0000000 0.0000000 109.3500980 14.7281250
-1.5000000 60.0 158 7403 653628 1924 3764123023 7561 0.0000000 0.0000000 109.3500980 14.7281250
-1.2500000 60.0 321 7354 700274 2078 3764123087 7675 0.0000000 0.0000000 109.3500980 14.7281250
-1.0000000 60.0 591 7163 656383 1974 3764123152 7754 0.0000000 0.0000000 109.3500980 14.7281250
-0.7500000 60.0 707 7203 646361 1956 3764123216 7910 0.0000000 0.0000000 109.3500980 14.7281250
-0.5000000 60.0 663 7196 670578 1930 3764123280 7859 0.0000000 0.0000000 109.3500980 14.7281250
-0.2500000 60.0 517 7315 662467 1905 3764123344 7832 0.0000000 0.0000000 109.3500980 14.7281250
0.0000000 60.0 320 7218 652206 1985 3764123408 7538 0.0000000 0.0000000 109.3500980 14.7281250
0.2500000 60.0 121 7428 657171 2030 3764123473 7549 0.0000000 0.0000000 109.3500980 14.7281250
0.5000000 60.0 54 7258 647221 1984 3764123537 7312 0.0000000 0.0000000 109.3500980 14.7281250
0.7500000 60.0 136 7340 660453 1997 3764123601 7476 0.0000000 0.0000000 109.3500980 14.7281250
1.0000000 60.0 368 7350 674121 1958 3764123665 7718 0.0000000 0.0000000 109.3500980 14.7281250
1.2500000 60.0 571 7310 701525 1959 3764123729 7881 0.0000000 0.0000000 109.3500980 14.7281250
1.5000000 60.0 706 7406 629664 1979 3764123794 8112 0.0000000 0.0000000 109.3500980 14.7281250
1.7500000 60.0 663 7228 630652 1951 3764123858 7891 0.0000000 0.0000000 109.3500980 14.7281250
