# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 109 5544 685617 1962 3764085313 5653 0.0000000 0.0000000 108.1499020 12.3375000
-1.5000000 60.0 114 5548 704346 2005 3764085377 5662 0.0000000 0.0000000 108.1499020 12.3375000
-1.2500000 60.0 426 5378 698230 1956 3764085442 5804 0.0000000 0.0000000 108.1499020 12.3375000
-1.0000000 60.0 884 5550 696095 1994 3764085506 6434 0.0000000 0.0000000 108.1499020 12.3375000
-0.7500000 60.0 1246 5478 685421 1981 3764085570 6724 0.0000000 0.0000000 108.1499020 12.3375000
-0.5000000 60.0 1432 5514 669327 1876 3764085634 6946 0.0000000 0.0000000 108.1499020 12.3375000
-0.2500000 60.0 1229 5568 651634 1936 3764085698 6797 0.0000000 0.0000000 108.1499020 12.3375000
0.0000000 60.0 823 5551 633228 1872 3764085762 6374 0.0000000 0.0000000 108.1499020 12.3375000
0.2500000 60.0 369 5390 644231 2014 3764085827 5759 0.0000000 0.0000000 108.1499020 12.3375000
0.5000000 60.0 102 5435 653327 1949 3764085891 5537 0.0000000 0.0000000 108.1499020 12.3375000
0.7500000 60.0 144 5467 700243 1944 3764085955 5611 0.0000000 0.0000000 108.1499020 12.3375000
1.0000000 60.0 471 5468 679011 1947 3764086019 5939 0.0000000 0.0000000 108.1499020 12.3375000
1.2500000 60.0 862 5584 662102 1995 3764086083 6446 0.0000000 0.0000000 108.1499020 12.3375000
1.5000000 60.0 1292 5380 651348 2008 3764086147 6672 0.0000000 0.0000000 108.1499020 12.3375000
1.7500000 60.0 1266 5555 654500 1878 3764086212 6821 0.0000000 0.0000000 108.1499020 12.3375000
