# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 99 4972 623798 1999 3764113544 5071 0.0000000 0.0000000 109.0502930 12.6156250
-1.5000000 60.0 205 5100 609559 1964 3764113608 5305 0.0000000 0.0000000 109.0502930 12.6156250
-1.2500000 60.0 584 5045 608704 1985 3764113673 5629 0.0000000 0.0000000 109.0502930 12.6156250
-1.0000000 60.0 1105 5099 596773 1962 3764113737 6204 0.0000000 0.0000000 109.0502930 12.6156250
-0.7500000 60.0 1498 4975 611701 1936 3764113801 6473 0.0000000 0.0000000 109.0502930 12.6156250
-0.5000000 60.0 1573 5102 676752 1974 3764113865 6675 0.0000000 0.0000000 109.0502930 12.6156250
-0.2500000 60.0 1310 5022 632338 1977 3764113929 6332 0.0000000 0.0000000 109.0502930 12.6156250
0.0000000 60.0 875 5116 609856 1941 3764113994 5991 0.0000000 0.0000000 109.0502930 12.6156250
0.2500000 60.0 357 5085 612199 2000 3764114058 5442 0.0000000 0.0000000 109.0502930 12.6156250
0.5000000 60.0 103 5049 603886 2028 3764114122 5152 0.0000000 0.0000000 109.0502930 12.6156250
0.7500000 60.0 207 5159 609696 1973 3764114186 5366 0.0000000 0.0000000 109.0502930 12.6156250
1.0000000 60.0 583 5115 611836 1885 3764114250 5698 0.0000000 0.0000000 109.0502930 12.6156250
1.2500000 60.0 1157 5164 624323 2022 3764114315 6321 0.0000000 0.0000000 109.0502930 12.6156250
1.5000000 60.0 1514 5129 623579 1931 3764114379 6643 0.0000000 0.0000000 109.0502930 12.6156250
1.7500000 60.0 1653 5172 615879 1953 3764114443 6825 0.0000000 0.0000000 109.0502930 12.6156250
