# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 88 7106 678207 1948 3764104133 7194 0.0000000 0.0000000 108.7500000 13.9000000
-1.5000000 60.0 91 7036 688072 1969 3764104197 7127 0.0000000 0.0000000 108.7500000 13.9000000
-1.2500000 60.0 221 7105 678406 1978 3764104261 7326 0.0000000 0.0000000 108.7500000 13.9000000
-1.0000000 60.0 465 6980 619580 1950 3764104325 7445 0.0000000 0.0000000 108.7500000 13.9000000
-0.7500000 60.0 666 7247 654467 1999 3764104389 7913 0.0000000 0.0000000 108.7500000 13.9000000
-0.5000000 60.0 710 7149 678249 1958 3764104454 7859 0.0000000 0.0000000 108.7500000 13.9000000
-0.2500000 60.0 683 7040 683393 1947 3764104518 7723 0.0000000 0.0000000 108.7500000 13.9000000
0.0000000 60.0 475 7071 618136 1980 3764104582 7546 0.0000000 0.0000000 108.7500000 13.9000000
0.2500000 60.0 256 7010 622471 1944 3764104646 7266 0.0000000 0.0000000 108.7500000 13.9000000
0.5000000 60.0 101 7032 630873 1985 3764104710 7133 0.0000000 0.0000000 108.7500000 13.9000000
0.7500000 60.0 81 7099 629085 1933 3764104775 7180 0.0000000 0.0000000 108.7500000 13.9000000
1.0000000 60.0 217 7123 628741 2088 3764104839 7340 0.0000000 0.0000000 108.7500000 13.9000000
1.2500000 60.0 447 6957 628716 1979 3764104903 7404 0.0000000 0.0000000 108.7500000 13.9000000
1.5000000 60.0 637 7010 634383 2025 3764104967 7647 0.0000000 0.0000000 108.7500000 13.9000000
1.7500000 60.0 792 6963 671466 1892 3764105031 7755 0.0000000 0.0000000 108.7500000 13.9000000
