# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 89 5541 611989 1934 3764141796 5630 0.0000000 0.0000000 109.9497070 12.5406250
-1.5000000 60.0 219 5611 656272 2040 3764141860 5830 0.0000000 0.0000000 109.9497070 12.5406250
-1.2500000 60.0 578 5587 698129 1899 3764141924 6165 0.0000000 0.0000000 109.9497070 12.5406250
-1.0000000 60.0 1110 5643 678377 1971 3764141989 6753 0.0000000 0.0000000 109.9497070 12.5406250
-0.7500000 60.0 1359 5600 662031 1941 3764142053 6959 0.0000000 0.0000000 109.9497070 12.5406250
-0.5000000 60.0 1371 5668 650191 2012 3764142117 7039 0.0000000 0.0000000 109.9497070 12.5406250
-0.2500000 60.0 1067 5688 623596 2013 3764142182 6755 0.0000000 0.0000000 109.9497070 12.5406250
0.0000000 60.0 656 5546 627938 1972 3764142246 6202 0.0000000 0.0000000 109.9497070 12.5406250
0.2500000 60.0 277 5661 659452 1947 3764142310 5938 0.0000000 0.0000000 109.9497070 12.5406250
0.5000000 60.0 80 5573 673120 1910 3764142374 5653 0.0000000 0.0000000 109.9497070 12.5406250
0.7500000 60.0 213 5630 635621 2019 3764142439 5843 0.0000000 0.0000000 109.9497070 12.5406250
1.0000000 60.0 601 5637 624375 1954 3764142503 6238 0.0000000 0.0000000 109.9497070 12.5406250
1.2500000 60.0 1081 5742 626292 1992 3764142567 6823 0.0000000 0.0000000 109.9497070 12.5406250
1.5000000 60.0 1411 5548 632895 2013 3764142631 6959 0.0000000 0.0000000 109.9497070 12.5406250
1.7500000 60.0 1420 5477 697026 2020 3764142696 6897 0.0000000 0.0000000 109.9497070 12.5406250
