# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 82 5343 680385 1926 3764115898 5425 0.0000000 0.0000000 109.1254880 12.4968750
-1.5000000 60.0 186 5486 657515 1983 3764115962 5672 0.0000000 0.0000000 109.1254880 12.4968750
-1.2500000 60.0 619 5357 648563 2027 3764116026 5976 0.0000000 0.0000000 109.1254880 12.4968750
-1.0000000 60.0 1103 5383 655226 1981 3764116090 6486 0.0000000 0.0000000 109.1254880 12.4968750
-0.7500000 60.0 1482 5327 687403 1972 3764116154 6809 0.0000000 0.0000000 109.1254880 12.4968750
-0.5000000 60.0 1488 5388 664361 2010 3764116219 6876 0.0000000 0.0000000 109.1254880 12.4968750
-0.2500000 60.0 1154 5491 668170 1951 3764116283 6645 0.0000000 0.0000000 109.1254880 12.4968750
0.0000000 60.0 684 5378 669498 1934 3764116347 6062 0.0000000 0.0000000 109.1254880 12.4968750
0.2500000 60.0 295 5248 624996 1960 3764116411 5543 0.0000000 0.0000000 109.1254880 12.4968750
0.5000000 60.0 74 5506 620365 1893 3764116475 5580 0.0000000 0.0000000 109.1254880 12.4968750
0.7500000 60.0 230 5396 618355 1963 3764116540 5626 0.0000000 0.0000000 109.1254880 12.4968750
1.0000000 60.0 652 5498 623883 1974 3764116604 6150 0.0000000 0.0000000 109.1254880 12.4968750
1.2500000 60.0 1117 5390 626897 2032 3764116668 6507 0.0000000 0.0000000 109.1254880 12.4968750
1.5000000 60.0 1458 5366 638066 2013 3764116732 6824 0.0000000 0.0000000 109.1254880 12.4968750
1.7500000 60.0 1560 5442 632076 1993 3764116796 7002 0.0000000 0.0000000 109.1254880 12.4968750
