# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 63 7368 621669 2039 3764101780 7431 0.0000000 0.0000000 108.6748050 14.2218750
-1.5000000 60.0 93 7380 614368 1949 3764101844 7473 0.0000000 0.0000000 108.6748050 14.2218750
-1.2500000 60.0 211 7401 614757 1959 3764101908 7612 0.0000000 0.0000000 108.6748050 14.2218750
-1.0000000 60.0 397 7432 630652 2016 3764101972 7829 0.0000000 0.0000000 108.6748050 14.2218750
-0.7500000 60.0 580 7444 653741 1992 3764102037 8024 0.0000000 0.0000000 108.6748050 14.2218750
-0.5000000 60.0 615 7528 659272 1948 3764102101 8143 0.0000000 0.0000000 108.6748050 14.2218750
-0.2500000 60.0 529 7536 652104 1827 3764102165 8065 0.0000000 0.0000000 108.6748050 14.2218750
0.0000000 60.0 346 7469 645849 1953 3764102229 7815 0.0000000 0.0000000 108.6748050 14.2218750
0.2500000 60.0 188 7507 621933 1919 3764102293 7695 0.0000000 0.0000000 108.6748050 14.2218750
0.5000000 60.0 83 7213 624734 1991 3764102358 7296 0.0000000 0.0000000 108.6748050 14.2218750
0.7500000 60.0 101 7413 635379 2009 3764102422 7514 0.0000000 0.0000000 108.6748050 14.2218750
1.0000000 60.0 245 7326 607422 1859 3764102486 7571 0.0000000 0.0000000 108.6748050 14.2218750
1.2500000 60.0 395 7524 609851 1959 3764102550 7919 0.0000000 0.0000000 108.6748050 14.2218750
1.5000000 60.0 505 7319 648631 1933 3764102614 7824 0.0000000 0.0000000 108.6748050 14.2218750
1.7500000 60.0 596 7567 606964 1962 3764102679 8163 0.0000000 0.0000000 108.6748050 14.2218750
