# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 95 5193 626639 1946 3764111192 5288 0.0000000 0.0000000 108.9746090 12.0687500
-1.5000000 60.0 184 5187 637139 1963 3764111256 5371 0.0000000 0.0000000 108.9746090 12.0687500
-1.2500000 60.0 497 5292 630324 1975 3764111320 5789 0.0000000 0.0000000 108.9746090 12.0687500
-1.0000000 60.0 1004 5122 623806 1898 3764111384 6126 0.0000000 0.0000000 108.9746090 12.0687500
-0.7500000 60.0 1464 5147 610948 1965 3764111449 6611 0.0000000 0.0000000 108.9746090 12.0687500
-0.5000000 60.0 1592 5147 641335 1932 3764111513 6739 0.0000000 0.0000000 108.9746090 12.0687500
-0.2500000 60.0 1326 5304 635954 1943 3764111577 6630 0.0000000 0.0000000 108.9746090 12.0687500
0.0000000 60.0 831 5114 630449 1968 3764111641 5945 0.0000000 0.0000000 108.9746090 12.0687500
0.2500000 60.0 392 5081 614160 1894 3764111705 5473 0.0000000 0.0000000 108.9746090 12.0687500
0.5000000 60.0 87 5144 626700 2027 3764111770 5231 0.0000000 0.0000000 108.9746090 12.0687500
0.7500000 60.0 177 5250 630724 2039 3764111834 5427 0.0000000 0.0000000 108.9746090 12.0687500
1.0000000 60.0 541 5255 629809 1950 3764111898 5796 0.0000000 0.0000000 108.9746090 12.0687500
1.2500000 60.0 1013 5134 628596 2038 3764111962 6147 0.0000000 0.0000000 108.9746090 12.0687500
1.5000000 60.0 1419 5257 617153 2030 3764112026 6676 0.0000000 0.0000000 108.9746090 12.0687500
1.7500000 60.0 1535 5164 615040 1992 3764112091 6699 0.0000000 0.0000000 108.9746090 12.0687500
