#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.197754 20.0 767 2838 123987 2195 3776389840 5800 0.000000 0.000000
-0.010986 20.0 727 3413 122702 1851 3776389867 5991 0.000000 0.000000
0.197754 20.0 507 4263 122765 1178 3776389894 5948 0.000000 0.000000
0.395508 20.0 369 5077 123005 630 3776389921 6076 0.000000 0.000000
0.604248 20.0 244 5553 123075 278 3776389948 6075 0.000000 0.000000
0.802002 20.0 214 5658 123552 320 3776389975 6192 0.000000 0.000000
0.988769 20.0 298 4957 124085 786 3776390002 6041 0.000000 0.000000
1.197510 20.0 438 4150 123554 1403 3776390029 5991 0.000000 0.000000
1.384277 20.0 645 3359 123841 1968 3776390056 5972 0.000000 0.000000
1.593018 20.0 782 2745 123342 2280 3776390082 5807 0.000000 0.000000
1.790771 20.0 833 2717 123558 2261 3776390109 5811 0.000000 0.000000
1.999512 20.0 682 3386 123296 1787 3776390136 5855 0.000000 0.000000
2.197266 20.0 527 4433 123700 1136 3776390163 6096 0.000000 0.000000
2.395020 20.0 417 4879 123271 749 3776390190 6045 0.000000 0.000000
2.603760 20.0 256 5584 123396 331 3776390217 6171 0.000000 0.000000
2.801514 20.0 202 5717 123655 294 3776390244 6213 0.000000 0.000000
2.999268 20.0 291 5112 123446 686 3776390271 6089 0.000000 0.000000
