# Coil O-Beam err ps_pos
-1.7500000 55.9006790 8.8881944 108.0747070
-1.5000000 35.6521553 9.1651514 108.0747070
-1.2500000 86.5187771 16.7630546 108.0747070
-1.0000000 128.4022673 22.8254244 108.0747070
-0.7500000 295.7143370 29.0688837 108.0747070
-0.5000000 276.3331685 29.4448637 108.0747070
-0.2500000 341.7699361 28.9654967 108.0747070
0.0000000 223.9693093 23.1732605 108.0747070
0.2500000 113.0814913 15.4272486 108.0747070
0.5000000 71.4118005 9.6436508 108.0747070
0.7500000 56.2401126 10.3923048 108.0747070
1.0000000 60.7923445 16.1864141 108.0747070
1.2500000 177.5329502 24.0208243 108.0747070
1.5000000 254.9410106 28.4253408 108.0747070
1.7500000 286.4349520 29.5972972 108.0747070
