*Begin rocking: 14/03/2024 18:33:22
*Points: 0
*
*notes: 
*Rho-Axis: 6.600
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.7916800	2	122	1583	14932	3	1705
         1	0.7917200	2	141	2023	14570	2	2164
         2	0.7917800	2	286	2241	14685	3	2527
         3	0.7918400	2	561	2818	14500	1	3379
         4	0.7918900	2	1113	3294	14470	8	4407
         5	0.7919500	2	1784	3910	14465	4	5694
         6	0.7919900	2	2704	4848	14624	5	7552
         7	0.7920400	2	3941	5603	14663	3	9544
         8	0.7920800	2	5203	6583	14652	3	11786
         9	0.7921400	2	6652	6669	14633	1	13321
        10	0.7921900	2	7206	7029	14630	2	14235
        11	0.7922400	2	7852	6730	14747	5	14582
        12	0.7922900	2	7881	6156	14728	2	14037
        13	0.7923400	2	7339	5338	14969	7	12677
        14	0.7924000	2	6432	4572	14607	2	11004
        15	0.7924400	2	5363	4132	14488	4	9495
        16	0.7924900	2	4131	3515	14549	5	7646
        17	0.7925400	2	3001	3039	14565	2	6040
        18	0.7925900	2	1915	2763	14523	5	4678
        19	0.7926400	2	1244	2447	14671	3	3691
*stopped by user: 14/03/2024 18:34:47
