*Begin rocking: 16/03/2024 14:58:02
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9302900	2	43	228	15836	0	271
         1	0.9303500	2	46	290	16015	2	336
         2	0.9303900	2	76	410	15928	1	486
         3	0.9304700	2	69	561	16015	3	630
         4	0.9305000	2	62	779	15626	0	841
         5	0.9305500	2	122	1045	15849	4	1167
         6	0.9306000	2	131	1352	16120	2	1483
         7	0.9306400	2	191	1780	16070	1	1971
         8	0.9307100	2	177	1903	15786	1	2080
         9	0.9307500	2	257	1732	15859	3	1989
        10	0.9308100	2	302	1683	16154	2	1985
        11	0.9308700	2	302	1463	15818	0	1765
        12	0.9309000	2	278	1178	15815	1	1456
        13	0.9309500	2	296	806	15960	0	1102
        14	0.9310100	2	226	538	16210	3	764
        15	0.9310500	2	222	384	15974	4	606
        16	0.9311200	2	118	340	15932	1	458
        17	0.9311700	2	70	255	15547	2	325
        18	0.9312100	2	66	238	16032	1	304
        19	0.9312600	2	28	208	15814	1	236
        20	0.9313000	2	23	183	15943	1	206
        21	0.9313500	2	13	200	16047	4	213
        22	0.9314100	2	19	141	15968	2	160
*stopped by user: 16/03/2024 14:59:29
