*Begin rocking: 18/03/2024 15:18:18
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9295100	2	6	74	16866	1	80
         1	0.9295600	2	7	92	17069	0	99
         2	0.9296000	2	15	99	16914	0	114
         3	0.9296500	2	16	122	17097	0	138
         4	0.9297100	2	29	130	17026	0	159
         5	0.9297600	2	65	150	17280	1	215
         6	0.9298000	2	85	172	17197	1	257
         7	0.9298500	2	152	198	17158	1	350
         8	0.9299000	2	202	280	17267	1	482
         9	0.9299600	2	210	375	17237	0	585
        10	0.9300000	2	259	614	17200	0	873
        11	0.9300500	2	270	590	16898	3	860
        12	0.9301100	2	221	782	17505	1	1003
        13	0.9301500	2	242	708	17120	1	950
        14	0.9302100	2	179	703	17061	4	882
        15	0.9302500	2	164	649	17334	0	813
        16	0.9302900	2	130	531	16931	0	661
        17	0.9303500	2	66	389	16944	1	455
        18	0.9304000	2	47	312	17464	0	359
        19	0.9304500	2	42	283	17146	1	325
        20	0.9305100	2	40	220	17425	1	260
        21	0.9305500	2	34	220	17088	1	254
        22	0.9306000	2	13	180	16943	0	193
        23	0.9306600	2	9	128	17149	2	137
        24	0.9307000	2	6	131	17540	0	137
        25	0.9307500	2	7	120	17289	0	127
        26	0.9308000	2	13	126	17366	0	139
        27	0.9308600	2	28	156	17347	0	184
        28	0.9309000	2	21	148	17243	0	169
        29	0.9309700	2	12	137	17408	1	149
        30	0.9310000	2	10	144	17067	2	154
        31	0.9310500	2	20	168	17214	1	188
        32	0.9311100	2	35	168	17071	1	203
        33	0.9311500	2	72	186	17488	0	258
        34	0.9312000	2	102	199	17330	0	301
        35	0.9312600	2	162	241	17208	1	403
        36	0.9313000	2	191	280	17299	0	471
        37	0.9313600	2	184	431	17756	0	615
        38	0.9313900	2	299	452	17578	1	751
        39	0.9314500	2	301	596	17251	2	897
        40	0.9315100	2	261	730	17423	1	991
        41	0.9315500	2	197	771	17528	0	968
        42	0.9316000	2	187	726	17347	1	913
        43	0.9316500	2	287	491	17244	1	778
        44	0.9317200	2	135	499	17153	0	634
        45	0.9317600	2	72	458	17512	3	530
        46	0.9318100	2	61	351	17349	0	412
        47	0.9318600	2	38	248	17510	3	286
        48	0.9319000	2	23	169	17478	0	192
        49	0.9319600	2	15	187	17171	0	202
        50	0.9320100	2	11	126	17561	0	137
        51	0.9320600	2	6	117	17464	1	123
        52	0.9321100	2	10	96	17169	0	106
*stopped by user: 18/03/2024 15:21:39
