*Begin rocking: 14/03/2024 18:41:05
*Points: 0
*
*notes: 
*Rho-Axis: 6.720
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.7914800	2	45	897	14811	1	942
         1	0.7914600	2	44	914	15233	1	958
         2	0.7914000	2	69	1040	14994	2	1109
         3	0.7913500	2	92	1201	15326	2	1293
         4	0.7913000	2	151	1401	14932	4	1552
         5	0.7912500	2	229	1582	15029	1	1811
         6	0.7912000	2	385	1807	15163	5	2192
         7	0.7911500	2	739	2128	15026	4	2867
         8	0.7911000	2	1187	2283	15261	3	3470
         9	0.7910500	2	1980	2547	15170	3	4527
        10	0.7910000	2	3116	3075	15362	3	6191
        11	0.7909600	2	4337	3675	15015	6	8012
        12	0.7909100	2	5330	4267	15004	2	9597
        13	0.7908500	2	6675	4981	15078	6	11656
        14	0.7908000	2	7538	5863	14948	9	13401
        15	0.7907500	2	7398	6651	15187	5	14049
        16	0.7907100	2	6965	7431	15332	4	14396
        17	0.7906600	2	6278	7769	15156	3	14047
        18	0.7905900	2	5360	7363	15043	7	12723
        19	0.7905400	2	4191	6577	15123	4	10768
        20	0.7904900	2	2892	5735	15298	2	8627
        21	0.7904500	2	1948	4683	15219	1	6631
        22	0.7904000	2	1358	3975	14991	1	5333
*stopped by user: 14/03/2024 18:42:43
