*Begin rocking: 16/03/2024 18:41:01
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9303100	2	7	1	15908	5	8
         1	0.9303400	2	16	8	15684	2	24
         2	0.9304000	2	17	7	15993	2	24
         3	0.9304500	2	39	28	16069	3	67
         4	0.9305000	2	66	42	15870	5	108
         5	0.9305400	2	135	119	15967	4	254
         6	0.9305900	2	145	210	15938	4	355
         7	0.9306600	2	186	511	15769	5	697
         8	0.9307000	2	222	541	15957	1	763
         9	0.9307600	2	236	551	15915	3	787
        10	0.9308100	2	202	517	15717	1	719
        11	0.9308500	2	178	459	15919	1	637
        12	0.9309100	2	130	346	16091	1	476
        13	0.9309400	2	144	237	15819	4	381
        14	0.9310100	2	94	53	16025	1	147
        15	0.9310500	2	56	27	15959	1	83
        16	0.9311100	2	26	8	15842	2	34
        17	0.9311500	2	12	7	16173	3	19
        18	0.9312000	2	6	0	15674	3	6
        19	0.9312500	2	7	3	15785	1	10
        20	0.9313100	2	6	3	15869	3	9
        21	0.9313400	2	4	1	15849	1	5
        22	0.9314000	2	0	0	16117	1	0
        23	0.9314500	2	2	1	15671	1	3
        24	0.9315000	2	1	1	15942	4	2
        25	0.9315500	2	0	1	15835	0	1
        26	0.9316100	2	0	3	16144	3	3
        27	0.9316500	2	2	0	15780	2	2
        28	0.9317000	2	1	1	15764	2	2
        29	0.9317500	2	3	1	15523	1	4
        30	0.9318000	2	0	0	15998	1	0
        31	0.9318500	2	0	0	15755	1	0
        32	0.9319000	2	2	1	15794	1	3
        33	0.9319700	2	0	1	16145	3	1
        34	0.9320000	2	0	1	16269	2	1
        35	0.9320600	2	0	2	15526	2	2
        36	0.9321000	2	1	1	16030	3	2
        37	0.9321500	2	0	1	15973	2	1
        38	0.9322000	2	0	2	16101	2	2
*stopped by user: 16/03/2024 18:43:27
