*Begin rocking: 16/03/2024 14:54:31
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9303100	2	0	263	15746	1	263
         1	0.9303500	2	0	342	15948	2	342
         2	0.9304100	2	0	466	15827	0	466
         3	0.9304600	2	1	624	15944	1	625
         4	0.9305000	2	0	821	15944	2	821
         5	0.9305600	2	3	1054	15886	3	1057
         6	0.9306000	2	3	1415	15975	3	1418
         7	0.9306600	2	1	1775	15929	1	1776
         8	0.9307000	2	4	1744	15922	2	1748
         9	0.9307600	2	2	1704	16166	2	1706
*stopped by user: 16/03/2024 14:55:08
