*Begin rocking: 16/03/2024 14:52:50
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9303100	2	1	271	15494	2	272
         1	0.9303400	2	1	311	16063	2	312
         2	0.9304100	2	2	475	15859	0	477
         3	0.9304500	2	0	579	15921	0	579
         4	0.9305100	2	0	774	16282	5	774
         5	0.9305600	2	0	983	15714	3	983
         6	0.9306000	2	0	1352	15896	1	1352
         7	0.9306500	2	8	1682	16067	2	1690
         8	0.9307000	2	2	1685	15873	5	1687
         9	0.9307600	2	1	1665	16254	2	1666
        10	0.9308100	2	1	1551	15722	2	1552
        11	0.9308400	2	3	1398	15751	2	1401
        12	0.9309000	2	1	1038	15623	0	1039
        13	0.9309600	2	2	643	15715	2	645
        14	0.9310000	2	0	535	15825	3	535
        15	0.9310400	2	2	345	16055	1	347
*stopped by user: 16/03/2024 14:53:48
