*Begin rocking: 17/03/2024 15:09:07
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9303200	2	106	266	15604	2	372
         1	0.9303500	2	194	335	15545	3	529
         2	0.9304000	2	291	354	15558	2	645
         3	0.9304500	2	443	384	15948	4	827
         4	0.9305000	2	633	499	16061	2	1132
         5	0.9305400	2	742	632	15536	3	1374
         6	0.9306100	2	952	679	15969	2	1631
         7	0.9306600	2	787	697	15527	1	1484
         8	0.9307000	2	787	733	15570	5	1520
         9	0.9307400	2	681	697	15857	1	1378
        10	0.9308000	2	506	659	15809	2	1165
        11	0.9308600	2	382	610	15501	0	992
        12	0.9309100	2	197	608	15814	2	805
        13	0.9309600	2	118	485	15465	2	603
        14	0.9310200	2	52	449	15443	5	501
        15	0.9310400	2	31	358	15630	1	389
        16	0.9311100	2	21	306	15608	1	327
        17	0.9311600	2	12	238	16011	1	250
        18	0.9312100	2	12	197	15780	1	209
        19	0.9312600	2	8	172	15786	4	180
*stopped by user: 17/03/2024 15:10:22
