*Begin rocking: 16/03/2024 18:16:16
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9303100	2	5	0	15946	1	5
         1	0.9303500	2	2	1	16063	1	3
         2	0.9304000	2	9	3	16261	1	12
         3	0.9304600	2	15	12	15932	0	27
         4	0.9305000	2	21	27	16275	3	48
         5	0.9305500	2	47	48	15800	3	95
         6	0.9306100	2	59	96	15887	3	155
         7	0.9306400	2	71	160	16244	2	231
         8	0.9306900	2	96	194	16087	1	290
         9	0.9307500	2	86	210	15924	1	296
        10	0.9308100	2	73	196	15978	5	269
        11	0.9308500	2	86	196	16069	1	282
        12	0.9309000	2	60	112	16267	2	172
        13	0.9309600	2	51	53	16026	2	104
        14	0.9310100	2	40	31	15875	3	71
        15	0.9310500	2	24	14	16641	0	38
        16	0.9311100	2	7	5	15983	2	12
        17	0.9311400	2	11	1	16026	1	12
        18	0.9312100	2	1	0	16137	1	1
        19	0.9312500	2	1	0	16206	2	1
        20	0.9312900	2	1	0	16132	5	1
        21	0.9313400	2	1	3	16074	4	4
        22	0.9313900	2	2	1	15920	1	3
        23	0.9314400	2	0	1	16220	0	1
        24	0.9315100	2	0	0	15977	2	0
        25	0.9315500	2	0	2	16205	1	2
        26	0.9316100	2	0	0	15843	1	0
        27	0.9316600	2	1	1	16254	3	2
        28	0.9317100	2	1	2	16176	5	3
        29	0.9317600	2	0	0	16338	1	0
        30	0.9318100	2	3	2	16254	2	5
        31	0.9318600	2	0	0	16033	1	0
        32	0.9319000	2	0	2	16147	2	2
        33	0.9319500	2	1	3	16450	2	4
        34	0.9320100	2	0	1	16116	0	1
        35	0.9320400	2	1	2	16155	3	3
        36	0.9321100	2	0	2	16210	1	2
        37	0.9321600	2	0	1	15859	0	1
        38	0.9322000	2	0	1	16370	1	1
        39	0.9322600	2	0	1	15916	3	1
        40	0.9323000	2	0	0	16038	4	0
        41	0.9323600	2	0	1	16160	1	1
        42	0.9324000	2	1	2	16109	1	3
        43	0.9324600	2	0	0	16013	2	0
        44	0.9325100	2	0	1	15935	3	1
        45	0.9325500	2	0	1	16104	2	1
        46	0.9325900	2	0	1	16119	1	1
        47	0.9326600	2	0	0	16173	2	0
        48	0.9327000	2	1	0	16135	0	1
        49	0.9327600	2	0	0	15799	0	0
        50	0.9328000	2	0	0	16083	2	0
        51	0.9328600	2	0	2	15538	2	2
        52	0.9329000	2	0	0	15999	2	0
        53	0.9329600	2	0	1	16230	0	1
        54	0.9330100	2	0	1	16171	5	1
        55	0.9330500	2	0	1	16107	2	1
*stopped by user: 16/03/2024 18:19:46
