*Begin rocking: 18/03/2024 10:53:51
*Points: 0
*
*notes: 
*Rho-Axis: 6.660
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.9302800	2	19	249	17222	5	268
         1	0.9303500	2	48	310	17252	3	358
         2	0.9304000	2	49	347	17546	3	396
         3	0.9304500	2	87	491	16100	2	578
         4	0.9304900	2	120	525	16659	4	645
         5	0.9305500	2	139	651	16755	0	790
         6	0.9306100	2	192	816	17110	1	1008
         7	0.9306300	2	226	835	15600	3	1061
         8	0.9307000	2	229	887	17383	2	1116
         9	0.9307400	2	250	944	16818	0	1194
        10	0.9308100	2	247	862	16909	4	1109
        11	0.9308500	2	221	799	16767	5	1020
        12	0.9309000	2	206	703	16849	5	909
        13	0.9309700	2	172	615	16868	1	787
        14	0.9310000	2	137	517	16849	1	654
        15	0.9310400	2	119	464	17068	6	583
        16	0.9311000	2	92	370	16216	3	462
        17	0.9311600	2	46	290	16488	1	336
        18	0.9312100	2	36	233	17003	3	269
        19	0.9312600	2	26	211	16447	6	237
*stopped by user: 18/03/2024 10:55:07
