# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 6208 11479 165278 2 3796062892 17687 0.000000 0.000000
-1.417236 20.0 4702 12989 165490 3 3796062918 17691 0.000000 0.000000
-1.329346 20.0 3475 13956 165050 2 3796062944 17431 0.000000 0.000000
-1.241455 20.0 2634 15163 165784 1 3796062970 17797 0.000000 0.000000
-1.153565 20.0 2125 15645 165327 5 3796062997 17770 0.000000 0.000000
-1.054688 20.0 1672 15964 166239 3 3796063023 17636 0.000000 0.000000
-0.966797 20.0 1637 15980 166139 3 3796063049 17617 0.000000 0.000000
-0.878906 20.0 2059 15517 165418 6 3796063075 17576 0.000000 0.000000
-0.780029 20.0 2900 14922 164979 3 3796063102 17822 0.000000 0.000000
-0.703125 20.0 3864 13920 164782 3 3796063128 17784 0.000000 0.000000
-0.615234 20.0 5218 12430 164619 3 3796063154 17648 0.000000 0.000000
-0.505371 20.0 6754 11038 164621 5 3796063180 17792 0.000000 0.000000
-0.428467 20.0 7859 9588 165924 0 3796063207 17447 0.000000 0.000000
-0.340576 20.0 9202 8576 165740 2 3796063233 17778 0.000000 0.000000
-0.241699 20.0 10190 7515 165871 2 3796063259 17705 0.000000 0.000000
-0.142822 20.0 11244 6599 165171 2 3796063285 17843 0.000000 0.000000
-0.065918 20.0 11456 6138 165010 1 3796063311 17594 0.000000 0.000000
0.032959 20.0 11512 6280 164810 3 3796063338 17792 0.000000 0.000000
0.120850 20.0 11238 6572 159555 3 3796063364 17810 0.000000 0.000000
0.197754 20.0 10669 7088 153131 4 3796063390 17757 0.000000 0.000000
0.285645 20.0 9751 8129 153282 4 3796063416 17880 0.000000 0.000000
0.384522 20.0 8822 8926 153179 4 3796063442 17748 0.000000 0.000000
0.472412 20.0 7249 10288 153418 2 3796063469 17537 0.000000 0.000000
0.560303 20.0 6006 11593 153594 2 3796063495 17599 0.000000 0.000000
0.659180 20.0 4780 13014 153397 5 3796063521 17794 0.000000 0.000000
0.736084 20.0 3438 14337 153257 8 3796063547 17775 0.000000 0.000000
0.823975 20.0 2478 15165 153261 0 3796063574 17643 0.000000 0.000000
0.933838 20.0 1868 15838 152851 1 3796063600 17706 0.000000 0.000000
1.021729 20.0 1426 15995 152732 2 3796063626 17421 0.000000 0.000000
1.098633 20.0 1736 15809 152933 5 3796063652 17545 0.000000 0.000000
1.197510 20.0 2038 15519 152632 2 3796063678 17557 0.000000 0.000000
1.285400 20.0 2905 14512 152973 3 3796063705 17417 0.000000 0.000000
1.373291 20.0 3901 13622 153069 4 3796063731 17523 0.000000 0.000000
1.472168 20.0 5264 12556 152870 4 3796063757 17820 0.000000 0.000000
1.560059 20.0 6398 11312 152937 3 3796063783 17710 0.000000 0.000000
