# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.010742 20.0 1549 1458 47677 4041 3843361601 3007 0.000000 0.000000
-0.900879 20.0 968 1852 47229 3975 3843361624 2820 0.000000 0.000000
-0.812988 20.0 544 2248 47880 3933 3843361647 2792 0.000000 0.000000
-0.703125 20.0 332 2392 47538 4058 3843361671 2724 0.000000 0.000000
-0.615234 20.0 449 2400 48039 4037 3843361694 2849 0.000000 0.000000
-0.516357 20.0 874 1947 47917 3996 3843361717 2821 0.000000 0.000000
-0.395508 20.0 1376 1518 47653 3904 3843361740 2894 0.000000 0.000000
-0.296631 20.0 1770 1166 47833 3844 3843361763 2936 0.000000 0.000000
-0.208740 20.0 1920 1010 47617 3883 3843361787 2930 0.000000 0.000000
-0.109863 20.0 1900 943 47558 3912 3843361810 2843 0.000000 0.000000
0.000000 20.0 1692 1259 48216 3907 3843361833 2951 0.000000 0.000000
0.098877 20.0 1170 1684 48008 3892 3843361856 2854 0.000000 0.000000
0.208740 20.0 657 2071 47693 4007 3843361879 2728 0.000000 0.000000
0.296631 20.0 410 2333 47968 4076 3843361903 2743 0.000000 0.000000
0.395508 20.0 345 2404 47704 3965 3843361926 2749 0.000000 0.000000
0.505371 20.0 678 2129 47747 3964 3843361949 2807 0.000000 0.000000
0.593262 20.0 1139 1685 47672 3945 3843361972 2824 0.000000 0.000000
0.703125 20.0 1712 1246 47547 3857 3843361995 2958 0.000000 0.000000
0.802002 20.0 2002 1004 47985 3925 3843362019 3006 0.000000 0.000000
0.889893 20.0 1949 932 47544 3925 3843362042 2881 0.000000 0.000000
0.988769 20.0 1784 1126 47661 4024 3843362065 2910 0.000000 0.000000
