# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.010742 20.0 941 1999 48863 1956 3843269327 2940 0.000000 0.000000
-0.911865 20.0 487 2306 48626 2019 3843269350 2793 0.000000 0.000000
-0.812988 20.0 340 2466 48716 1980 3843269374 2806 0.000000 0.000000
-0.714111 20.0 509 2363 49208 1950 3843269397 2872 0.000000 0.000000
-0.604248 20.0 983 1970 48910 1951 3843269420 2953 0.000000 0.000000
-0.516357 20.0 1571 1405 48660 2075 3843269443 2976 0.000000 0.000000
-0.384522 20.0 2029 1089 48971 1985 3843269466 3118 0.000000 0.000000
-0.307617 20.0 2083 913 48566 2010 3843269489 2996 0.000000 0.000000
-0.197754 20.0 1968 1058 48797 2054 3843269513 3026 0.000000 0.000000
-0.109863 20.0 1553 1451 48758 2066 3843269536 3004 0.000000 0.000000
0.000000 20.0 1030 1881 48613 2097 3843269559 2911 0.000000 0.000000
0.098877 20.0 658 2253 48656 2009 3843269582 2911 0.000000 0.000000
0.186768 20.0 336 2455 48785 2065 3843269606 2791 0.000000 0.000000
0.296631 20.0 435 2410 49298 2099 3843269629 2845 0.000000 0.000000
0.384522 20.0 721 2098 48795 2009 3843269652 2819 0.000000 0.000000
0.505371 20.0 1347 1635 48435 2048 3843269675 2982 0.000000 0.000000
0.604248 20.0 1736 1190 49016 2083 3843269698 2926 0.000000 0.000000
0.714111 20.0 2124 922 48865 2009 3843269722 3046 0.000000 0.000000
0.802002 20.0 2025 894 48787 1906 3843269745 2919 0.000000 0.000000
0.889893 20.0 1761 1274 48742 2011 3843269768 3035 0.000000 0.000000
0.988769 20.0 1274 1674 49316 2023 3843269791 2948 0.000000 0.000000
