# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 181 5602 127412 226 3776589153 6009 0.000000 0.000000 1.882353
-2.812500 20.0 187 5536 127916 330 3776589180 6053 0.000000 0.000000 1.882353
-2.614746 20.0 294 4951 127177 728 3776589207 5973 0.000000 0.000000 1.882353
-2.406006 20.0 511 3698 125265 1591 3776589233 5800 0.000000 0.000000 1.882353
-2.208252 20.0 662 3091 125882 2049 3776589260 5802 0.000000 0.000000 1.882353
-2.010498 20.0 811 2572 126947 2275 3776589287 5658 0.000000 0.000000 1.882353
-1.801758 20.0 801 2800 126165 2104 3776589314 5705 0.000000 0.000000 1.882353
-1.604004 20.0 638 3421 125394 1687 3776589340 5746 0.000000 0.000000 1.882353
-1.395264 20.0 433 4865 126173 780 3776589368 6078 0.000000 0.000000 1.882353
-1.197510 20.0 272 5478 125703 341 3776589395 6091 0.000000 0.000000 1.882353
-1.010742 20.0 166 5584 125387 235 3776589421 5985 0.000000 0.000000 1.882353
-0.802002 20.0 214 5409 125119 542 3776589448 6165 0.000000 0.000000 1.882353
-0.615234 20.0 289 5051 124770 808 3776589475 6148 0.000000 0.000000 1.882353
-0.395508 20.0 516 3845 125619 1508 3776589501 5869 0.000000 0.000000 1.882353
-0.208740 20.0 704 2911 124567 2171 3776589528 5786 0.000000 0.000000 1.882353
0.000000 20.0 815 2645 125620 2368 3776589555 5828 0.000000 0.000000 1.882353
0.197754 20.0 835 2680 125584 2226 3776589582 5741 0.000000 0.000000 1.882353
0.406494 20.0 648 3583 126116 1666 3776589609 5897 0.000000 0.000000 1.882353
0.604248 20.0 408 4585 126412 912 3776589636 5905 0.000000 0.000000 1.882353
0.791016 20.0 286 5434 132380 415 3776589662 6135 0.000000 0.000000 1.882353
0.988769 20.0 184 5648 132800 235 3776589689 6067 0.000000 0.000000 1.882353
1.186523 20.0 185 5579 132780 319 3776589716 6083 0.000000 0.000000 1.882353
1.395264 20.0 247 5083 130356 761 3776589743 6091 0.000000 0.000000 1.882353
1.604004 20.0 521 3735 130820 1508 3776589769 5764 0.000000 0.000000 1.882353
1.801758 20.0 667 2996 129911 2152 3776589796 5815 0.000000 0.000000 1.882353
1.999512 20.0 825 2692 128858 2347 3776589823 5864 0.000000 0.000000 1.882353
2.197266 20.0 796 2895 129155 2141 3776589850 5832 0.000000 0.000000 1.882353
2.395020 20.0 610 3671 127702 1549 3776589877 5830 0.000000 0.000000 1.882353
2.603760 20.0 469 4693 127895 893 3776589903 6055 0.000000 0.000000 1.882353
2.790527 20.0 258 5403 127711 438 3776589930 6099 0.000000 0.000000 1.882353
2.999268 20.0 177 5750 126721 274 3776589957 6201 0.000000 0.000000 1.882353
