# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 249 5305 125989 584 3776565156 6138 0.000000 0.000000 0.235294
-2.812500 20.0 406 4348 125577 1290 3776565183 6044 0.000000 0.000000 0.235294
-2.614746 20.0 622 3332 127431 1986 3776565210 5940 0.000000 0.000000 0.235294
-2.406006 20.0 692 2903 129205 2299 3776565236 5894 0.000000 0.000000 0.235294
-2.197266 20.0 802 2815 128084 2222 3776565263 5839 0.000000 0.000000 0.235294
-1.999512 20.0 699 3293 125705 1950 3776565290 5942 0.000000 0.000000 0.235294
-1.812744 20.0 566 4202 125355 1288 3776565317 6056 0.000000 0.000000 0.235294
-1.614990 20.0 378 5089 126412 660 3776565343 6127 0.000000 0.000000 0.235294
-1.406250 20.0 230 5657 126540 315 3776565370 6202 0.000000 0.000000 0.235294
-1.186523 20.0 218 5630 125000 351 3776565397 6199 0.000000 0.000000 0.235294
-1.010742 20.0 277 4911 124689 804 3776565423 5992 0.000000 0.000000 0.235294
-0.802002 20.0 489 4269 124056 1348 3776565450 6106 0.000000 0.000000 0.235294
-0.593262 20.0 628 3326 124400 2029 3776565476 5983 0.000000 0.000000 0.235294
-0.406494 20.0 753 2825 129021 2303 3776565503 5881 0.000000 0.000000 0.235294
-0.197754 20.0 830 2815 129841 2246 3776565530 5891 0.000000 0.000000 0.235294
0.000000 20.0 720 3566 130904 1766 3776565557 6052 0.000000 0.000000 0.235294
0.186768 20.0 583 4137 130022 1373 3776565583 6093 0.000000 0.000000 0.235294
0.395508 20.0 395 5037 131884 773 3776565610 6205 0.000000 0.000000 0.235294
0.593262 20.0 252 5631 131323 333 3776565637 6216 0.000000 0.000000 0.235294
0.802002 20.0 209 5731 130587 383 3776565663 6323 0.000000 0.000000 0.235294
0.988769 20.0 378 4861 129644 839 3776565690 6078 0.000000 0.000000 0.235294
1.197510 20.0 428 4155 124944 1424 3776565717 6007 0.000000 0.000000 0.235294
1.384277 20.0 533 3597 125393 1862 3776565743 5992 0.000000 0.000000 0.235294
1.604004 20.0 758 2820 125289 2256 3776565770 5834 0.000000 0.000000 0.235294
1.801758 20.0 746 2755 125240 2362 3776565797 5863 0.000000 0.000000 0.235294
1.988525 20.0 716 3171 126103 1991 3776565824 5878 0.000000 0.000000 0.235294
2.197266 20.0 592 3968 125547 1416 3776565850 5976 0.000000 0.000000 0.235294
2.384033 20.0 458 4748 125268 935 3776565877 6141 0.000000 0.000000 0.235294
2.603760 20.0 249 5801 123671 336 3776565904 6386 0.000000 0.000000 0.235294
2.801514 20.0 224 5563 124739 311 3776565931 6098 0.000000 0.000000 0.235294
2.999268 20.0 279 5106 125049 688 3776565957 6073 0.000000 0.000000 0.235294
