# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 211 5620 128419 264 3776587434 6095 0.000000 0.000000 1.764706
-2.812500 20.0 171 5544 126087 377 3776587461 6092 0.000000 0.000000 1.764706
-2.614746 20.0 306 4947 125141 790 3776587488 6043 0.000000 0.000000 1.764706
-2.406006 20.0 415 3985 125138 1418 3776587515 5818 0.000000 0.000000 1.764706
-2.208252 20.0 687 3079 124848 2041 3776587541 5807 0.000000 0.000000 1.764706
-1.999512 20.0 771 2481 124998 2377 3776587568 5629 0.000000 0.000000 1.764706
-1.812744 20.0 778 2836 126141 2042 3776587595 5656 0.000000 0.000000 1.764706
-1.604004 20.0 639 3492 125030 1777 3776587622 5908 0.000000 0.000000 1.764706
-1.406250 20.0 489 4480 124983 1066 3776587648 6035 0.000000 0.000000 1.764706
-1.197510 20.0 329 5361 125063 504 3776587675 6194 0.000000 0.000000 1.764706
-0.999756 20.0 172 5785 124946 224 3776587702 6181 0.000000 0.000000 1.764706
-0.802002 20.0 180 5535 124275 382 3776587729 6097 0.000000 0.000000 1.764706
-0.615234 20.0 260 4884 129285 874 3776587756 6018 0.000000 0.000000 1.764706
-0.395508 20.0 474 3825 128986 1585 3776587783 5884 0.000000 0.000000 1.764706
-0.197754 20.0 707 2923 129332 2171 3776587809 5801 0.000000 0.000000 1.764706
0.000000 20.0 811 2683 130496 2351 3776587836 5845 0.000000 0.000000 1.764706
0.197754 20.0 808 2899 129922 2104 3776587863 5811 0.000000 0.000000 1.764706
0.384522 20.0 719 3521 130717 1602 3776587890 5842 0.000000 0.000000 1.764706
0.604248 20.0 528 4437 130972 1017 3776587916 5982 0.000000 0.000000 1.764706
0.802002 20.0 254 5503 123567 436 3776587943 6193 0.000000 0.000000 1.764706
0.988769 20.0 182 5740 124325 256 3776587970 6178 0.000000 0.000000 1.764706
1.197510 20.0 166 5555 124537 363 3776587997 6084 0.000000 0.000000 1.764706
1.384277 20.0 338 4748 124697 882 3776588024 5968 0.000000 0.000000 1.764706
1.604004 20.0 465 4095 126207 1395 3776588051 5955 0.000000 0.000000 1.764706
1.790771 20.0 664 3042 125503 2068 3776588077 5774 0.000000 0.000000 1.764706
1.988525 20.0 804 2652 125681 2342 3776588104 5798 0.000000 0.000000 1.764706
2.197266 20.0 772 2711 125384 2223 3776588131 5706 0.000000 0.000000 1.764706
2.395020 20.0 690 3439 125900 1747 3776588158 5876 0.000000 0.000000 1.764706
2.603760 20.0 534 4412 124716 1075 3776588185 6021 0.000000 0.000000 1.764706
2.790527 20.0 340 5293 124354 548 3776588211 6181 0.000000 0.000000 1.764706
2.999268 20.0 211 5566 125145 339 3776588238 6116 0.000000 0.000000 1.764706
