# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 314 5022 130339 661 3776586576 5997 0.000000 0.000000 -1.764706
-2.812500 20.0 216 5694 128779 308 3776586603 6218 0.000000 0.000000 -1.764706
-2.614746 20.0 215 5631 127592 412 3776586630 6258 0.000000 0.000000 -1.764706
-2.395020 20.0 348 4745 127290 940 3776586656 6033 0.000000 0.000000 -1.764706
-2.208252 20.0 487 3772 127208 1573 3776586683 5832 0.000000 0.000000 -1.764706
-1.999512 20.0 684 2945 126966 2127 3776586710 5756 0.000000 0.000000 -1.764706
-1.812744 20.0 806 2806 127927 2250 3776586737 5862 0.000000 0.000000 -1.764706
-1.614990 20.0 762 2902 127886 2157 3776586764 5821 0.000000 0.000000 -1.764706
-1.406250 20.0 670 3375 128275 1813 3776586790 5858 0.000000 0.000000 -1.764706
-1.197510 20.0 443 4318 127897 1018 3776586817 5779 0.000000 0.000000 -1.764706
-1.010742 20.0 301 5242 124685 573 3776586844 6116 0.000000 0.000000 -1.764706
-0.812988 20.0 184 5564 125374 302 3776586871 6050 0.000000 0.000000 -1.764706
-0.604248 20.0 221 5301 125669 508 3776586897 6030 0.000000 0.000000 -1.764706
-0.406494 20.0 297 4732 124864 933 3776586924 5962 0.000000 0.000000 -1.764706
-0.197754 20.0 471 3914 127444 1524 3776586951 5909 0.000000 0.000000 -1.764706
0.000000 20.0 619 3198 127097 1994 3776586978 5811 0.000000 0.000000 -1.764706
0.208740 20.0 745 2732 126480 2321 3776587005 5798 0.000000 0.000000 -1.764706
0.384522 20.0 793 2728 128538 2162 3776587031 5683 0.000000 0.000000 -1.764706
0.593262 20.0 652 3507 130328 1724 3776587058 5883 0.000000 0.000000 -1.764706
0.791016 20.0 430 4499 131583 969 3776587085 5898 0.000000 0.000000 -1.764706
0.988769 20.0 321 5226 131784 532 3776587112 6079 0.000000 0.000000 -1.764706
1.186523 20.0 247 5630 127101 371 3776587138 6248 0.000000 0.000000 -1.764706
1.395264 20.0 194 5629 124686 438 3776587165 6261 0.000000 0.000000 -1.764706
1.614990 20.0 283 4853 125639 912 3776587192 6048 0.000000 0.000000 -1.764706
1.801758 20.0 471 3850 124118 1516 3776587219 5837 0.000000 0.000000 -1.764706
1.999512 20.0 642 3233 125802 1926 3776587246 5801 0.000000 0.000000 -1.764706
2.197266 20.0 765 2684 125706 2317 3776587273 5766 0.000000 0.000000 -1.764706
2.395020 20.0 724 2777 125879 2113 3776587299 5614 0.000000 0.000000 -1.764706
2.603760 20.0 652 3602 125447 1593 3776587326 5847 0.000000 0.000000 -1.764706
2.801514 20.0 483 4541 129656 949 3776587353 5973 0.000000 0.000000 -1.764706
3.010254 20.0 330 5202 129332 563 3776587380 6095 0.000000 0.000000 -1.764706
