# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 385 4848 128404 977 3776561735 6210 0.000000 0.000000 0.000000
-2.812500 20.0 517 3954 128665 1574 3776561762 6045 0.000000 0.000000 0.000000
-2.592773 20.0 705 2862 127117 2157 3776561788 5724 0.000000 0.000000 0.000000
-2.395020 20.0 772 2822 126415 2216 3776561815 5810 0.000000 0.000000 0.000000
-2.208252 20.0 721 3232 127317 1942 3776561842 5895 0.000000 0.000000 0.000000
-1.999512 20.0 634 3816 127430 1449 3776561868 5899 0.000000 0.000000 0.000000
-1.801758 20.0 396 4986 126351 673 3776561895 6055 0.000000 0.000000 0.000000
-1.593018 20.0 255 5513 125329 360 3776561922 6128 0.000000 0.000000 0.000000
-1.406250 20.0 225 5800 125538 271 3776561948 6296 0.000000 0.000000 0.000000
-1.197510 20.0 267 5316 126309 550 3776561975 6133 0.000000 0.000000 0.000000
-0.999756 20.0 411 4590 124397 1038 3776562002 6039 0.000000 0.000000 0.000000
-0.791016 20.0 614 3469 124755 1781 3776562028 5864 0.000000 0.000000 0.000000
-0.604248 20.0 742 2828 125161 2306 3776562055 5876 0.000000 0.000000 0.000000
-0.395508 20.0 816 2650 124952 2302 3776562082 5768 0.000000 0.000000 0.000000
-0.197754 20.0 770 3194 129063 2131 3776562109 6095 0.000000 0.000000 0.000000
-0.010986 20.0 621 3768 130148 1488 3776562135 5877 0.000000 0.000000 0.000000
0.186768 20.0 428 4577 130391 851 3776562162 5856 0.000000 0.000000 0.000000
0.395508 20.0 317 5457 129993 409 3776562189 6183 0.000000 0.000000 0.000000
0.593262 20.0 236 5806 130784 277 3776562215 6319 0.000000 0.000000 0.000000
0.802002 20.0 238 5514 130089 496 3776562242 6248 0.000000 0.000000 0.000000
0.999756 20.0 328 4739 130431 1036 3776562269 6103 0.000000 0.000000 0.000000
1.197510 20.0 540 3711 127402 1712 3776562296 5963 0.000000 0.000000 0.000000
1.395264 20.0 701 2996 127525 2170 3776562322 5867 0.000000 0.000000 0.000000
1.604004 20.0 828 2653 128613 2375 3776562349 5856 0.000000 0.000000 0.000000
1.801758 20.0 798 2849 127888 2215 3776562376 5862 0.000000 0.000000 0.000000
1.988525 20.0 670 3697 129567 1563 3776562402 5930 0.000000 0.000000 0.000000
2.197266 20.0 480 4569 130628 1057 3776562429 6106 0.000000 0.000000 0.000000
2.395020 20.0 312 5496 131199 453 3776562456 6261 0.000000 0.000000 0.000000
2.603760 20.0 227 5736 131055 259 3776562482 6222 0.000000 0.000000 0.000000
2.812500 20.0 218 5663 127422 371 3776562509 6252 0.000000 0.000000 0.000000
2.999268 20.0 327 5019 127973 890 3776562536 6236 0.000000 0.000000 0.000000
