# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 331 5251 125739 754 3776563445 6336 0.000000 0.000000 0.117647
-2.801514 20.0 429 4119 124636 1368 3776563472 5916 0.000000 0.000000 0.117647
-2.603760 20.0 697 3164 128705 2153 3776563498 6014 0.000000 0.000000 0.117647
-2.384033 20.0 773 2776 130669 2362 3776563525 5911 0.000000 0.000000 0.117647
-2.186279 20.0 733 3143 130871 2042 3776563552 5918 0.000000 0.000000 0.117647
-2.021484 20.0 640 3784 129631 1559 3776563578 5983 0.000000 0.000000 0.117647
-1.801758 20.0 436 4480 125008 1018 3776563605 5934 0.000000 0.000000 0.117647
-1.614990 20.0 346 5288 125971 470 3776563632 6104 0.000000 0.000000 0.117647
-1.395264 20.0 227 5759 126234 238 3776563658 6224 0.000000 0.000000 0.117647
-1.197510 20.0 222 5511 127901 467 3776563685 6200 0.000000 0.000000 0.117647
-1.010742 20.0 334 4972 129411 874 3776563712 6180 0.000000 0.000000 0.117647
-0.802002 20.0 454 4169 129790 1476 3776563738 6099 0.000000 0.000000 0.117647
-0.615234 20.0 627 3175 130551 2095 3776563765 5897 0.000000 0.000000 0.117647
-0.406494 20.0 777 2726 128848 2307 3776563792 5810 0.000000 0.000000 0.117647
-0.197754 20.0 742 2795 129125 2215 3776563818 5752 0.000000 0.000000 0.117647
0.010986 20.0 632 3598 129749 1692 3776563845 5922 0.000000 0.000000 0.117647
0.197754 20.0 524 4491 129264 1047 3776563872 6062 0.000000 0.000000 0.117647
0.384522 20.0 324 5213 130259 561 3776563898 6098 0.000000 0.000000 0.117647
0.604248 20.0 255 5763 129461 295 3776563925 6313 0.000000 0.000000 0.117647
0.802002 20.0 223 5567 129914 473 3776563952 6263 0.000000 0.000000 0.117647
0.999756 20.0 314 5151 130736 798 3776563979 6263 0.000000 0.000000 0.117647
1.197510 20.0 445 4401 128593 1313 3776564005 6159 0.000000 0.000000 0.117647
1.384277 20.0 623 3209 129195 1974 3776564032 5806 0.000000 0.000000 0.117647
1.604004 20.0 765 2774 128306 2446 3776564059 5985 0.000000 0.000000 0.117647
1.790771 20.0 823 2779 127664 2294 3776564086 5896 0.000000 0.000000 0.117647
1.988525 20.0 721 3319 128949 1888 3776564112 5928 0.000000 0.000000 0.117647
2.197266 20.0 545 4299 127138 1224 3776564139 6068 0.000000 0.000000 0.117647
2.395020 20.0 382 5204 128250 688 3776564165 6274 0.000000 0.000000 0.117647
2.603760 20.0 251 5637 131821 284 3776564192 6172 0.000000 0.000000 0.117647
2.801514 20.0 219 5768 131769 309 3776564219 6296 0.000000 0.000000 0.117647
2.999268 20.0 298 5215 131151 770 3776564246 6283 0.000000 0.000000 0.117647
