# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 663 3142 127730 1997 3776571147 5802 0.000000 0.000000 -0.705882
-2.801514 20.0 702 2990 127900 2178 3776571174 5870 0.000000 0.000000 -0.705882
-2.603760 20.0 746 3102 127413 2000 3776571200 5848 0.000000 0.000000 -0.705882
-2.395020 20.0 632 3824 128146 1511 3776571227 5967 0.000000 0.000000 -0.705882
-2.208252 20.0 465 4644 127212 899 3776571254 6008 0.000000 0.000000 -0.705882
-1.988525 20.0 322 5335 126170 526 3776571281 6183 0.000000 0.000000 -0.705882
-1.801758 20.0 260 5423 127571 393 3776571307 6076 0.000000 0.000000 -0.705882
-1.614990 20.0 288 5345 126700 588 3776571334 6221 0.000000 0.000000 -0.705882
-1.406250 20.0 371 4481 128183 1064 3776571361 5916 0.000000 0.000000 -0.705882
-1.208496 20.0 548 3899 127473 1628 3776571388 6075 0.000000 0.000000 -0.705882
-1.010742 20.0 725 3070 127411 2100 3776571414 5895 0.000000 0.000000 -0.705882
-0.802002 20.0 695 2890 127737 2154 3776571441 5739 0.000000 0.000000 -0.705882
-0.604248 20.0 742 3203 128608 1922 3776571468 5867 0.000000 0.000000 -0.705882
-0.395508 20.0 601 3991 127116 1537 3776571495 6129 0.000000 0.000000 -0.705882
-0.197754 20.0 480 4627 128125 972 3776571521 6079 0.000000 0.000000 -0.705882
0.010986 20.0 300 5179 127203 545 3776571548 6024 0.000000 0.000000 -0.705882
0.197754 20.0 244 5473 126917 395 3776571575 6112 0.000000 0.000000 -0.705882
0.395508 20.0 259 5393 127870 571 3776571601 6223 0.000000 0.000000 -0.705882
0.593262 20.0 365 4569 127793 1065 3776571628 5999 0.000000 0.000000 -0.705882
0.802002 20.0 539 3730 127727 1679 3776571655 5948 0.000000 0.000000 -0.705882
0.988769 20.0 668 3109 127252 2054 3776571682 5831 0.000000 0.000000 -0.705882
1.197510 20.0 773 2913 127206 2185 3776571708 5871 0.000000 0.000000 -0.705882
1.384277 20.0 772 3000 126686 2031 3776571735 5803 0.000000 0.000000 -0.705882
1.614990 20.0 637 3808 127457 1527 3776571762 5972 0.000000 0.000000 -0.705882
1.790771 20.0 475 4476 126828 1056 3776571789 6007 0.000000 0.000000 -0.705882
1.988525 20.0 376 5177 127437 609 3776571815 6162 0.000000 0.000000 -0.705882
2.186279 20.0 244 5435 128173 402 3776571842 6081 0.000000 0.000000 -0.705882
2.384033 20.0 265 5509 127117 520 3776571869 6294 0.000000 0.000000 -0.705882
2.592773 20.0 305 4893 127319 871 3776571895 6069 0.000000 0.000000 -0.705882
2.790527 20.0 533 3745 126861 1693 3776571922 5971 0.000000 0.000000 -0.705882
2.999268 20.0 678 3271 126695 2006 3776571949 5955 0.000000 0.000000 -0.705882
