# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 257 5335 127852 540 3776572003 6132 0.000000 0.000000 0.705882
-2.801514 20.0 321 4981 127932 737 3776572030 6039 0.000000 0.000000 0.705882
-2.614746 20.0 466 4089 127200 1493 3776572056 6048 0.000000 0.000000 0.705882
-2.395020 20.0 675 3303 126941 1974 3776572083 5952 0.000000 0.000000 0.705882
-2.219238 20.0 765 2914 127154 2164 3776572110 5843 0.000000 0.000000 0.705882
-1.988525 20.0 708 3135 127584 1983 3776572136 5826 0.000000 0.000000 0.705882
-1.801758 20.0 657 3484 127526 1673 3776572163 5814 0.000000 0.000000 0.705882
-1.614990 20.0 474 4290 127862 1188 3776572190 5952 0.000000 0.000000 0.705882
-1.406250 20.0 372 5011 127861 632 3776572217 6015 0.000000 0.000000 0.705882
-1.197510 20.0 250 5324 128387 426 3776572243 6000 0.000000 0.000000 0.705882
-0.999756 20.0 265 5211 127584 554 3776572270 6030 0.000000 0.000000 0.705882
-0.802002 20.0 343 4852 126479 1009 3776572297 6204 0.000000 0.000000 0.705882
-0.604248 20.0 520 3883 127287 1598 3776572323 6001 0.000000 0.000000 0.705882
-0.406494 20.0 650 3213 128174 2000 3776572350 5863 0.000000 0.000000 0.705882
-0.197754 20.0 740 2879 127171 2204 3776572377 5823 0.000000 0.000000 0.705882
0.000000 20.0 747 3188 126855 1976 3776572404 5911 0.000000 0.000000 0.705882
0.197754 20.0 650 3581 127028 1757 3776572430 5988 0.000000 0.000000 0.705882
0.395508 20.0 503 4260 127593 1131 3776572457 5894 0.000000 0.000000 0.705882
0.604248 20.0 372 5065 126939 690 3776572484 6127 0.000000 0.000000 0.705882
0.791016 20.0 270 5511 127764 449 3776572510 6230 0.000000 0.000000 0.705882
0.999756 20.0 272 5447 126687 536 3776572537 6255 0.000000 0.000000 0.705882
1.197510 20.0 351 4891 126878 947 3776572564 6189 0.000000 0.000000 0.705882
1.406250 20.0 500 4084 127703 1488 3776572590 6072 0.000000 0.000000 0.705882
1.593018 20.0 678 3247 126924 1901 3776572617 5826 0.000000 0.000000 0.705882
1.790771 20.0 715 3055 127860 2045 3776572644 5815 0.000000 0.000000 0.705882
1.999512 20.0 744 3066 127638 2065 3776572670 5875 0.000000 0.000000 0.705882
2.197266 20.0 693 3385 127274 1783 3776572697 5861 0.000000 0.000000 0.705882
2.395020 20.0 534 4308 126727 1153 3776572724 5995 0.000000 0.000000 0.705882
2.614746 20.0 363 4983 127536 732 3776572751 6078 0.000000 0.000000 0.705882
2.801514 20.0 257 5433 127343 458 3776572778 6148 0.000000 0.000000 0.705882
2.999268 20.0 241 5361 127437 537 3776572804 6139 0.000000 0.000000 0.705882
