# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 182 5652 125781 275 3776590012 6109 0.000000 0.000000 -2.000000
-2.801514 20.0 221 5556 126014 393 3776590039 6170 0.000000 0.000000 -2.000000
-2.603760 20.0 266 4904 126712 828 3776590065 5998 0.000000 0.000000 -2.000000
-2.406006 20.0 478 3929 126177 1442 3776590092 5849 0.000000 0.000000 -2.000000
-2.208252 20.0 656 3182 126439 2011 3776590119 5849 0.000000 0.000000 -2.000000
-2.010498 20.0 757 2752 125339 2239 3776590146 5748 0.000000 0.000000 -2.000000
-1.812744 20.0 807 2820 124870 2090 3776590173 5717 0.000000 0.000000 -2.000000
-1.604004 20.0 653 3527 126531 1701 3776590200 5881 0.000000 0.000000 -2.000000
-1.395264 20.0 434 4486 126807 994 3776590227 5914 0.000000 0.000000 -2.000000
-1.186523 20.0 279 5272 131260 490 3776590254 6041 0.000000 0.000000 -2.000000
-1.010742 20.0 204 5633 130498 321 3776590280 6158 0.000000 0.000000 -2.000000
-0.812988 20.0 209 5318 130987 494 3776590307 6021 0.000000 0.000000 -2.000000
-0.604248 20.0 350 4566 129280 1196 3776590334 6112 0.000000 0.000000 -2.000000
-0.395508 20.0 530 3577 129489 1678 3776590361 5785 0.000000 0.000000 -2.000000
-0.197754 20.0 750 2929 130460 2092 3776590388 5771 0.000000 0.000000 -2.000000
0.000000 20.0 743 2615 130116 2298 3776590414 5656 0.000000 0.000000 -2.000000
0.186768 20.0 770 2983 128155 1986 3776590441 5739 0.000000 0.000000 -2.000000
0.395508 20.0 668 3794 127901 1535 3776590468 5997 0.000000 0.000000 -2.000000
0.604248 20.0 419 4637 128095 882 3776590495 5938 0.000000 0.000000 -2.000000
0.791016 20.0 251 5511 128190 402 3776590522 6164 0.000000 0.000000 -2.000000
0.988769 20.0 194 5642 128614 284 3776590548 6120 0.000000 0.000000 -2.000000
1.197510 20.0 211 5584 129001 393 3776590575 6188 0.000000 0.000000 -2.000000
1.384277 20.0 319 4851 129943 857 3776590602 6027 0.000000 0.000000 -2.000000
1.604004 20.0 519 3748 127850 1559 3776590629 5826 0.000000 0.000000 -2.000000
1.790771 20.0 651 2950 127684 2089 3776590656 5690 0.000000 0.000000 -2.000000
2.010498 20.0 773 2607 127073 2408 3776590682 5788 0.000000 0.000000 -2.000000
2.186279 20.0 757 2918 127362 2088 3776590709 5763 0.000000 0.000000 -2.000000
2.395020 20.0 651 3790 130806 1484 3776590736 5925 0.000000 0.000000 -2.000000
2.592773 20.0 420 4830 130735 808 3776590763 6058 0.000000 0.000000 -2.000000
2.790527 20.0 271 5496 130225 463 3776590790 6230 0.000000 0.000000 -2.000000
2.999268 20.0 189 5724 131011 325 3776590817 6238 0.000000 0.000000 -2.000000
