# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 73 7192 666686 7799 3763831139 7265 0.0000000 0.0000000 108.4501950 14.2156250
-1.5000000 60.0 221 7103 622331 8008 3763831204 7324 0.0000000 0.0000000 108.4501950 14.2156250
-1.2500000 60.0 519 7223 622632 7848 3763831268 7742 0.0000000 0.0000000 108.4501950 14.2156250
-1.0000000 60.0 808 7138 633946 7953 3763831332 7946 0.0000000 0.0000000 108.4501950 14.2156250
-0.7500000 60.0 1038 6986 674618 7908 3763831396 8024 0.0000000 0.0000000 108.4501950 14.2156250
-0.5000000 60.0 947 7165 724993 7962 3763831461 8112 0.0000000 0.0000000 108.4501950 14.2156250
-0.2500000 60.0 787 7215 710190 7938 3763831525 8002 0.0000000 0.0000000 108.4501950 14.2156250
0.0000000 60.0 382 7183 721606 7954 3763831589 7565 0.0000000 0.0000000 108.4501950 14.2156250
0.2500000 60.0 181 7294 715609 7968 3763831653 7475 0.0000000 0.0000000 108.4501950 14.2156250
0.5000000 60.0 82 7244 653755 8037 3763831717 7326 0.0000000 0.0000000 108.4501950 14.2156250
0.7500000 60.0 206 7044 640407 8052 3763831782 7250 0.0000000 0.0000000 108.4501950 14.2156250
1.0000000 60.0 544 7163 619305 8053 3763831846 7707 0.0000000 0.0000000 108.4501950 14.2156250
1.2500000 60.0 839 7090 632680 7962 3763831910 7929 0.0000000 0.0000000 108.4501950 14.2156250
1.5000000 60.0 1017 7356 665968 7922 3763831974 8373 0.0000000 0.0000000 108.4501950 14.2156250
1.7500000 60.0 1026 7117 658283 7965 3763832039 8143 0.0000000 0.0000000 108.4501950 14.2156250
