# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 109 5171 650885 7860 3763840559 5280 0.0000000 0.0000000 108.7500000 13.1000000
-1.5000000 60.0 182 5213 650747 7845 3763840623 5395 0.0000000 0.0000000 108.7500000 13.1000000
-1.2500000 60.0 606 5136 652729 8086 3763840687 5742 0.0000000 0.0000000 108.7500000 13.1000000
-1.0000000 60.0 1208 5284 653790 7968 3763840752 6492 0.0000000 0.0000000 108.7500000 13.1000000
-0.7500000 60.0 1663 5274 651591 7867 3763840816 6937 0.0000000 0.0000000 108.7500000 13.1000000
-0.5000000 60.0 1679 5289 693678 7956 3763840880 6968 0.0000000 0.0000000 108.7500000 13.1000000
-0.2500000 60.0 1511 5148 716641 8047 3763840944 6659 0.0000000 0.0000000 108.7500000 13.1000000
0.0000000 60.0 1023 5206 670205 7979 3763841009 6229 0.0000000 0.0000000 108.7500000 13.1000000
0.2500000 60.0 432 5090 646893 7957 3763841073 5522 0.0000000 0.0000000 108.7500000 13.1000000
0.5000000 60.0 121 5201 655108 8085 3763841137 5322 0.0000000 0.0000000 108.7500000 13.1000000
0.7500000 60.0 193 5181 616096 7978 3763841201 5374 0.0000000 0.0000000 108.7500000 13.1000000
1.0000000 60.0 622 5158 616570 7934 3763841266 5780 0.0000000 0.0000000 108.7500000 13.1000000
1.2500000 60.0 1204 5244 613441 7919 3763841330 6448 0.0000000 0.0000000 108.7500000 13.1000000
1.5000000 60.0 1618 5254 629469 7883 3763841394 6872 0.0000000 0.0000000 108.7500000 13.1000000
1.7500000 60.0 1830 5215 616990 8027 3763841458 7045 0.0000000 0.0000000 108.7500000 13.1000000
