# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 91 5485 626341 7882 3763835849 5576 0.0000000 0.0000000 108.6000980 13.6812500
-1.5000000 60.0 259 5595 694392 7994 3763835913 5854 0.0000000 0.0000000 108.6000980 13.6812500
-1.2500000 60.0 736 5496 615741 7845 3763835978 6232 0.0000000 0.0000000 108.6000980 13.6812500
-1.0000000 60.0 1311 5592 620953 7960 3763836042 6903 0.0000000 0.0000000 108.6000980 13.6812500
-0.7500000 60.0 1607 5487 620306 7947 3763836106 7094 0.0000000 0.0000000 108.6000980 13.6812500
-0.5000000 60.0 1662 5425 651685 8010 3763836170 7087 0.0000000 0.0000000 108.6000980 13.6812500
-0.2500000 60.0 1330 5469 626722 7974 3763836234 6799 0.0000000 0.0000000 108.6000980 13.6812500
0.0000000 60.0 804 5368 612878 7862 3763836299 6172 0.0000000 0.0000000 108.6000980 13.6812500
0.2500000 60.0 276 5434 613089 7886 3763836363 5710 0.0000000 0.0000000 108.6000980 13.6812500
0.5000000 60.0 94 5484 615879 7718 3763836427 5578 0.0000000 0.0000000 108.6000980 13.6812500
0.7500000 60.0 282 5297 637987 8033 3763836491 5579 0.0000000 0.0000000 108.6000980 13.6812500
1.0000000 60.0 795 5458 654960 7846 3763836556 6253 0.0000000 0.0000000 108.6000980 13.6812500
1.2500000 60.0 1246 5514 629338 7938 3763836620 6760 0.0000000 0.0000000 108.6000980 13.6812500
1.5000000 60.0 1648 5519 546838 7980 3763836684 7167 0.0000000 0.0000000 108.6000980 13.6812500
1.7500000 60.0 1630 5550 546448 7927 3763836748 7180 0.0000000 0.0000000 108.6000980 13.6812500
