# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 125 5366 620423 7828 3763817016 5491 0.0000000 0.0000000 107.9936520 12.6593750
-1.5000000 60.0 166 5318 683553 7816 3763817080 5484 0.0000000 0.0000000 107.9936520 12.6593750
-1.2500000 60.0 577 5463 681489 7811 3763817144 6040 0.0000000 0.0000000 107.9936520 12.6593750
-1.0000000 60.0 1126 5307 621243 7869 3763817208 6433 0.0000000 0.0000000 107.9936520 12.6593750
-0.7500000 60.0 1682 5493 652469 7772 3763817273 7175 0.0000000 0.0000000 107.9936520 12.6593750
-0.5000000 60.0 1744 5464 662401 7971 3763817337 7208 0.0000000 0.0000000 107.9936520 12.6593750
-0.2500000 60.0 1458 5203 637104 7925 3763817401 6661 0.0000000 0.0000000 107.9936520 12.6593750
0.0000000 60.0 939 5458 627304 7812 3763817465 6397 0.0000000 0.0000000 107.9936520 12.6593750
0.2500000 60.0 438 5252 649136 7690 3763817529 5690 0.0000000 0.0000000 107.9936520 12.6593750
0.5000000 60.0 117 5352 718177 7921 3763817594 5469 0.0000000 0.0000000 107.9936520 12.6593750
0.7500000 60.0 224 5360 634528 7921 3763817658 5584 0.0000000 0.0000000 107.9936520 12.6593750
1.0000000 60.0 611 5383 622287 7919 3763817722 5994 0.0000000 0.0000000 107.9936520 12.6593750
1.2500000 60.0 1230 5294 620822 7857 3763817786 6524 0.0000000 0.0000000 107.9936520 12.6593750
1.5000000 60.0 1694 5318 662936 7794 3763817850 7012 0.0000000 0.0000000 107.9936520 12.6593750
1.7500000 60.0 1746 5517 564639 7774 3763817915 7263 0.0000000 0.0000000 107.9936520 12.6593750
