# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 76 5903 659362 7845 3763859402 5979 0.0000000 0.0000000 109.3500980 13.4687500
-1.5000000 60.0 259 5988 634867 7965 3763859466 6247 0.0000000 0.0000000 109.3500980 13.4687500
-1.2500000 60.0 746 5795 712705 7971 3763859531 6541 0.0000000 0.0000000 109.3500980 13.4687500
-1.0000000 60.0 1150 5908 714933 8002 3763859595 7058 0.0000000 0.0000000 109.3500980 13.4687500
-0.7500000 60.0 1612 5774 677813 8029 3763859659 7386 0.0000000 0.0000000 109.3500980 13.4687500
-0.5000000 60.0 1488 5875 684710 7900 3763859723 7363 0.0000000 0.0000000 109.3500980 13.4687500
-0.2500000 60.0 1179 5797 681121 8047 3763859788 6976 0.0000000 0.0000000 109.3500980 13.4687500
0.0000000 60.0 656 5811 616171 7908 3763859852 6467 0.0000000 0.0000000 109.3500980 13.4687500
0.2500000 60.0 220 5755 615728 8009 3763859916 5975 0.0000000 0.0000000 109.3500980 13.4687500
0.5000000 60.0 69 5713 614804 7901 3763859980 5782 0.0000000 0.0000000 109.3500980 13.4687500
0.7500000 60.0 248 5840 633112 7759 3763860045 6088 0.0000000 0.0000000 109.3500980 13.4687500
1.0000000 60.0 742 5579 629979 7867 3763860109 6321 0.0000000 0.0000000 109.3500980 13.4687500
1.2500000 60.0 1182 5871 666103 7898 3763860173 7053 0.0000000 0.0000000 109.3500980 13.4687500
1.5000000 60.0 1452 5740 651570 7960 3763860238 7192 0.0000000 0.0000000 109.3500980 13.4687500
1.7500000 60.0 1473 5876 630025 7964 3763860302 7349 0.0000000 0.0000000 109.3500980 13.4687500
