# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 86 5043 660574 8078 3763861758 5129 0.0000000 0.0000000 109.4252930 12.9937500
-1.5000000 60.0 244 5032 662750 7834 3763861822 5276 0.0000000 0.0000000 109.4252930 12.9937500
-1.2500000 60.0 693 5025 663721 7896 3763861887 5718 0.0000000 0.0000000 109.4252930 12.9937500
-1.0000000 60.0 1221 5094 660945 7885 3763861951 6315 0.0000000 0.0000000 109.4252930 12.9937500
-0.7500000 60.0 1707 5242 660871 7849 3763862015 6949 0.0000000 0.0000000 109.4252930 12.9937500
-0.5000000 60.0 1763 5206 654963 8095 3763862079 6969 0.0000000 0.0000000 109.4252930 12.9937500
-0.2500000 60.0 1360 5048 653788 7905 3763862144 6408 0.0000000 0.0000000 109.4252930 12.9937500
0.0000000 60.0 837 5030 658497 7900 3763862208 5867 0.0000000 0.0000000 109.4252930 12.9937500
0.2500000 60.0 296 5087 651319 7778 3763862272 5383 0.0000000 0.0000000 109.4252930 12.9937500
0.5000000 60.0 109 5187 698777 8033 3763862336 5296 0.0000000 0.0000000 109.4252930 12.9937500
0.7500000 60.0 247 5059 671329 7914 3763862401 5306 0.0000000 0.0000000 109.4252930 12.9937500
1.0000000 60.0 702 4987 664706 7853 3763862465 5689 0.0000000 0.0000000 109.4252930 12.9937500
1.2500000 60.0 1354 4919 669533 7956 3763862529 6273 0.0000000 0.0000000 109.4252930 12.9937500
1.5000000 60.0 1784 5173 622655 7990 3763862594 6957 0.0000000 0.0000000 109.4252930 12.9937500
1.7500000 60.0 1791 5146 615748 7823 3763862658 6937 0.0000000 0.0000000 109.4252930 12.9937500
