#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 20.0 471 3002 135292 985 3777093693 3473 0.000000 0.000000
-1.812744 20.0 417 3002 135292 844 3777093721 3419 0.000000 0.000000
-1.604004 20.0 364 3002 135292 644 3777093748 3366 0.000000 0.000000
-1.395264 20.0 324 3002 135292 537 3777093776 3326 0.000000 0.000000
-1.208496 20.0 278 3002 135292 572 3777093804 3280 0.000000 0.000000
-1.010742 20.0 284 3002 135292 606 3777093831 3286 0.000000 0.000000
-0.812988 20.0 303 3002 135292 777 3777093859 3305 0.000000 0.000000
-0.604248 20.0 377 3002 135292 936 3777093886 3379 0.000000 0.000000
-0.395508 20.0 441 3002 135292 1014 3777093914 3443 0.000000 0.000000
-0.197754 20.0 450 3002 135292 1069 3777093942 3452 0.000000 0.000000
0.000000 20.0 439 3002 135292 1000 3777093969 3441 0.000000 0.000000
0.197754 20.0 428 3002 135292 898 3777093997 3430 0.000000 0.000000
0.406494 20.0 368 3002 135292 711 3777094025 3370 0.000000 0.000000
0.593262 20.0 308 3002 135292 607 3777094052 3310 0.000000 0.000000
0.802002 20.0 282 3002 135292 525 3777094080 3284 0.000000 0.000000
0.999756 20.0 299 3002 135292 647 3777094108 3301 0.000000 0.000000
1.186523 20.0 315 3002 135292 719 3777094135 3317 0.000000 0.000000
1.384277 20.0 358 3002 135292 865 3777094163 3360 0.000000 0.000000
1.604004 20.0 426 3002 135292 1039 3777094191 3428 0.000000 0.000000
1.801758 20.0 477 3002 135292 1014 3777094218 3479 0.000000 0.000000
1.999512 20.0 477 3002 135292 1023 3777094246 3479 0.000000 0.000000
