#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 20.0 282 3002 135292 371 3777075735 3284 0.000000 0.000000
-1.812744 20.0 226 3002 135292 251 3777075763 3228 0.000000 0.000000
-1.614990 20.0 171 3002 135292 429 3777075790 3173 0.000000 0.000000
-1.406250 20.0 266 3002 135292 750 3777075818 3268 0.000000 0.000000
-1.197510 20.0 398 3002 135292 1217 3777075846 3400 0.000000 0.000000
-0.999756 20.0 485 3002 135292 1468 3777075873 3487 0.000000 0.000000
-0.812988 20.0 613 3002 135292 1535 3777075901 3615 0.000000 0.000000
-0.615234 20.0 602 3002 135292 1503 3777075928 3604 0.000000 0.000000
-0.395508 20.0 582 3002 135292 1040 3777075956 3584 0.000000 0.000000
-0.197754 20.0 430 3002 135292 656 3777075983 3432 0.000000 0.000000
0.000000 20.0 302 3002 135292 339 3777076011 3304 0.000000 0.000000
0.186768 20.0 210 3002 135292 234 3777076039 3212 0.000000 0.000000
0.395508 20.0 193 3002 135292 376 3777076066 3195 0.000000 0.000000
0.604248 20.0 259 3002 135292 724 3777076094 3261 0.000000 0.000000
0.802002 20.0 384 3002 135292 1167 3777076122 3386 0.000000 0.000000
0.999756 20.0 534 3002 135292 1402 3777076150 3536 0.000000 0.000000
1.186523 20.0 590 3002 135292 1629 3777076177 3592 0.000000 0.000000
1.395264 20.0 615 3002 135292 1363 3777076205 3617 0.000000 0.000000
1.604004 20.0 555 3002 135292 1045 3777076233 3557 0.000000 0.000000
1.801758 20.0 457 3002 135292 708 3777076260 3459 0.000000 0.000000
1.999512 20.0 302 3002 135292 377 3777076288 3304 0.000000 0.000000
