# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 450 7183 371735 10300 3771032637 7633 0.0000000 0.0000000 0.8239750
-0.0858680 60.0 126 6926 372292 10188 3771032764 7052 0.0000000 0.0000000 0.8239750
-0.0717360 60.0 78 7035 372396 10248 3771032891 7113 0.0000000 0.0000000 0.8239750
-0.0646700 60.0 169 7100 371782 10058 3771033018 7269 0.0000000 0.0000000 0.8239750
-0.0505380 60.0 498 7041 372334 10139 3771033146 7539 0.0000000 0.0000000 0.8239750
-0.0364060 60.0 1021 7017 371561 10167 3771033273 8038 0.0000000 0.0000000 0.8239750
-0.0222740 60.0 1298 7276 371796 10305 3771033400 8574 0.0000000 0.0000000 0.8239750
-0.0081420 60.0 1350 7239 372247 9897 3771033527 8589 0.0000000 0.0000000 0.8239750
0.0059900 60.0 1137 7048 373130 10290 3771033654 8185 0.0000000 0.0000000 0.8239750
0.0201220 60.0 767 7011 372581 10202 3771033782 7778 0.0000000 0.0000000 0.8239750
0.0342540 60.0 293 7145 372522 9969 3771033909 7438 0.0000000 0.0000000 0.8239750
0.0483860 60.0 74 7219 372902 10321 3771034036 7293 0.0000000 0.0000000 0.8239750
0.0625180 60.0 127 7081 372271 10103 3771034163 7208 0.0000000 0.0000000 0.8239750
0.0766500 60.0 486 7225 372446 10278 3771034290 7711 0.0000000 0.0000000 0.8239750
0.0907820 60.0 831 7193 373056 10201 3771034418 8024 0.0000000 0.0000000 0.8239750
0.1049140 60.0 1297 6950 372376 10311 3771034545 8247 0.0000000 0.0000000 0.8239750
