#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.999268 20.0 415 2812 128561 1089 3777099079 3227 0.000000 0.000000
-2.812500 20.0 228 3584 130288 654 3777099106 3812 0.000000 0.000000
-2.592773 20.0 185 3815 130253 472 3777099133 4000 0.000000 0.000000
-2.395020 20.0 191 3802 130798 492 3777099159 3993 0.000000 0.000000
-2.197266 20.0 208 3613 129689 534 3777099186 3821 0.000000 0.000000
-1.999512 20.0 274 3464 129355 661 3777099213 3738 0.000000 0.000000
-1.812744 20.0 256 3326 129315 718 3777099239 3582 0.000000 0.000000
-1.604004 20.0 324 2844 129845 1073 3777099266 3168 0.000000 0.000000
-1.406250 20.0 387 2466 129029 1228 3777099293 2853 0.000000 0.000000
-1.197510 20.0 515 2333 133847 1364 3777099319 2848 0.000000 0.000000
-0.999756 20.0 541 2265 135164 1414 3777099346 2806 0.000000 0.000000
-0.791016 20.0 588 2460 134497 1251 3777099372 3048 0.000000 0.000000
-0.604248 20.0 541 2728 135162 1024 3777099399 3269 0.000000 0.000000
-0.406494 20.0 431 3194 130098 646 3777099426 3625 0.000000 0.000000
-0.197754 20.0 316 3675 130387 434 3777099453 3991 0.000000 0.000000
0.000000 20.0 205 4096 130705 188 3777099479 4301 0.000000 0.000000
0.186768 20.0 170 4025 130789 212 3777099506 4195 0.000000 0.000000
0.395508 20.0 157 3826 130017 334 3777099532 3983 0.000000 0.000000
0.593262 20.0 249 3336 136701 710 3777099559 3585 0.000000 0.000000
0.802002 20.0 304 2910 136387 995 3777099585 3214 0.000000 0.000000
0.999756 20.0 464 2394 135758 1398 3777099612 2858 0.000000 0.000000
1.186523 20.0 498 2316 137076 1340 3777099639 2814 0.000000 0.000000
1.406250 20.0 509 2384 131189 1286 3777099665 2893 0.000000 0.000000
1.604004 20.0 495 2798 131106 948 3777099692 3293 0.000000 0.000000
1.790771 20.0 375 3413 130537 558 3777099719 3788 0.000000 0.000000
1.999512 20.0 257 3805 132156 331 3777099746 4062 0.000000 0.000000
2.197266 20.0 191 4053 134217 189 3777099772 4244 0.000000 0.000000
2.395020 20.0 162 3968 133416 277 3777099799 4130 0.000000 0.000000
2.603760 20.0 217 3614 134591 533 3777099826 3831 0.000000 0.000000
2.801514 20.0 279 3146 133982 932 3777099852 3425 0.000000 0.000000
2.999268 20.0 360 2699 135265 1131 3777099879 3059 0.000000 0.000000
