* begin:	30/08/2023 07:06:44
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_ifg.cfg
*
* no cfg file, sc file created manually
* 0	2.9992676	20.0	22699	4513	126098	38424	3776218007	65636	0.0000000	0.0000000
* Date: 30/08/2023	Time: 07:26
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 1200.006000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	78	102
1	3.00	1200.01	180	190
2	6.00	1200.01	196	213
3	9.00	1200.01	182	208
4	12.00	1200.01	203	232
5	15.00	1200.01	177	221
6	18.00	1200.01	172	226
7	21.00	1200.01	193	213
8	24.00	1200.01	172	241
9	27.00	1200.01	156	203
10	30.00	1200.01	157	210
11	33.00	1200.01	177	244
12	36.00	1200.01	178	242
13	39.00	1200.01	170	245
14	42.00	1200.01	211	308
15	45.00	1200.01	215	349
16	48.00	1200.01	232	411
17	51.00	1200.01	234	458
18	54.00	1200.01	292	525
19	57.00	1200.01	260	622
20	60.00	1200.01	276	637
21	63.00	1200.01	275	665
22	66.00	1200.01	310	675
23	69.00	1200.01	265	651
24	72.00	1200.01	309	695
25	75.00	1200.01	288	617
26	78.00	1200.01	305	583
27	81.00	1200.01	289	535
28	84.00	1200.01	266	507
29	87.00	1200.01	236	429
30	90.00	1200.01	233	354
31	93.00	1200.01	236	274
32	96.00	1200.01	228	260
33	99.00	1200.01	198	230
34	102.00	1200.01	230	224
35	105.00	1200.01	189	233
36	108.00	1200.01	179	212
37	111.00	1200.01	168	229
38	114.00	1200.01	175	238
39	117.00	1200.01	158	245
40	120.00	1200.01	165	254
41	123.00	1200.01	181	215
42	126.00	1200.01	141	227
43	129.00	1200.01	149	222
44	132.00	1200.01	174	193
45	135.00	1200.01	146	188
46	138.00	1200.01	173	234
47	141.00	1200.01	183	283
48	144.00	1200.01	201	354
49	147.00	1200.01	219	393
50	150.00	1200.01	230	425
51	153.00	1200.01	248	515
52	156.00	1200.01	252	602
53	159.00	1200.01	278	634
54	162.00	1200.01	272	674
55	165.00	1200.01	266	669
56	168.00	1200.01	308	697
57	171.00	1200.01	286	701
58	174.00	1200.01	310	652
59	177.00	1200.01	293	604
60	180.00	1200.01	292	585
61	183.00	1200.01	303	490
62	186.00	1200.01	243	466
63	189.00	1200.01	252	376
64	192.00	1200.01	254	329
65	195.00	1200.01	247	260
66	198.00	1200.01	208	218
67	201.00	1200.01	210	196
68	204.00	1200.01	191	204
69	207.00	1200.01	163	209
70	210.00	1200.01	173	225
71	213.00	1200.01	167	208
72	216.00	1200.01	222	229
73	219.00	1200.01	175	247
74	222.00	1200.01	178	225
75	225.00	1200.01	189	229
76	228.00	1200.01	184	204
77	231.00	1200.01	175	194
78	234.00	1200.01	185	258
79	237.00	1200.01	178	254
80	240.00	1200.01	182	282
81	243.00	1200.01	204	302
82	246.00	1200.01	179	391
83	249.00	1200.01	217	410
84	252.00	1200.01	248	521
85	255.00	1200.01	276	536
86	258.00	1200.01	239	622
87	261.00	1200.01	276	639
88	264.00	1200.01	298	670
89	267.00	1200.01	311	677
90	270.00	1200.01	310	649
91	273.00	1200.01	301	628
92	276.00	1200.01	318	657
93	279.00	1200.01	284	593
94	282.00	1200.01	305	529
95	285.00	1200.01	292	422
96	288.00	1200.01	277	378
97	291.00	1200.01	240	314
98	294.00	1200.01	243	282
99	297.00	1200.01	204	255
100	300.00	1200.01	183	169
* end: 30/08/2023 07:26:49
