* begin:	25/08/2023 14:36:45
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_A1_CdS2.cfg
*
* no cfg file, sc file created manually
* 0	1.4941406	5.0	24	483	29640	63	3775811811	570	0.0000000	0.0000000
* Date: 25/08/2023	Time: 14:36
* Pulsetime (탎):0.000003	Looptime (탎): 301.000000	BinWidth (탎): 3.000000	BinCount: 101	measured time (s): 2.084000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	2.08	2	0
1	3.00	2.08	0	1
2	6.00	2.08	1	1
3	9.00	2.08	0	1
4	12.00	2.08	0	0
5	15.00	2.08	0	1
6	18.00	2.08	1	0
7	21.00	2.08	0	1
8	24.00	2.08	0	0
9	27.00	2.08	0	0
10	30.00	2.08	0	0
11	33.00	2.08	0	0
12	36.00	2.08	0	0
13	39.00	2.08	0	0
14	42.00	2.08	0	1
15	45.00	2.08	0	1
16	48.00	2.08	0	0
17	51.00	2.08	0	1
18	54.00	2.08	1	1
19	57.00	2.08	0	0
20	60.00	2.08	0	0
21	63.00	2.08	0	2
22	66.00	2.08	0	0
23	69.00	2.08	0	0
24	72.00	2.08	0	1
25	75.00	2.08	0	0
26	78.00	2.08	0	1
27	81.00	2.08	0	1
28	84.00	2.08	0	1
29	87.00	2.08	1	0
30	90.00	2.08	0	1
31	93.00	2.08	1	1
32	96.00	2.08	0	0
33	99.00	2.08	1	0
34	102.00	2.08	0	0
35	105.00	2.08	1	0
36	108.00	2.08	1	0
37	111.00	2.08	0	0
38	114.00	2.08	0	2
39	117.00	2.08	0	0
40	120.00	2.08	0	3
41	123.00	2.08	0	0
42	126.00	2.08	1	0
43	129.00	2.08	0	1
44	132.00	2.08	0	0
45	135.00	2.08	0	1
46	138.00	2.08	0	0
47	141.00	2.08	0	1
48	144.00	2.08	2	1
49	147.00	2.08	0	0
50	150.00	2.08	1	0
51	153.00	2.08	0	3
52	156.00	2.08	0	0
53	159.00	2.08	0	1
54	162.00	2.08	0	0
55	165.00	2.08	1	1
56	168.00	2.08	0	0
57	171.00	2.08	2	0
58	174.00	2.08	0	0
59	177.00	2.08	0	0
60	180.00	2.08	0	0
61	183.00	2.08	1	0
62	186.00	2.08	0	2
63	189.00	2.08	0	0
64	192.00	2.08	0	0
65	195.00	2.08	0	0
66	198.00	2.08	0	0
67	201.00	2.08	1	0
68	204.00	2.08	0	0
69	207.00	2.08	0	0
70	210.00	2.08	0	2
71	213.00	2.08	0	1
72	216.00	2.08	0	0
73	219.00	2.08	3	0
74	222.00	2.08	0	0
75	225.00	2.08	0	2
76	228.00	2.08	0	1
77	231.00	2.08	0	1
78	234.00	2.08	0	1
79	237.00	2.08	0	0
80	240.00	2.08	0	1
81	243.00	2.08	1	0
82	246.00	2.08	1	0
83	249.00	2.08	0	1
84	252.00	2.08	0	0
85	255.00	2.08	0	3
86	258.00	2.08	0	0
87	261.00	2.08	0	3
88	264.00	2.08	0	1
89	267.00	2.08	0	1
90	270.00	2.08	0	0
91	273.00	2.08	0	0
92	276.00	2.08	0	1
93	279.00	2.08	0	1
94	282.00	2.08	0	1
95	285.00	2.08	0	0
96	288.00	2.08	0	4
97	291.00	2.08	0	1
98	294.00	2.08	0	2
99	297.00	2.08	0	1
100	300.00	2.08	0	1
* stopped by user: 25/08/2023 14:36:51
