* begin:	07/09/2023 04:00:36
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt.cfg
*
* no cfg file, sc file created manually
* 0	0.1480000	5.0	47919	355	29627	142837	3776898040	48274	0.0000000	0.0000000
* Date: 07/09/2023	Time: 04:20
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1200.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.00	183	530
1	3.00	1200.00	361	1075
2	6.00	1200.00	362	1020
3	9.00	1200.00	330	1013
4	12.00	1200.00	385	1100
5	15.00	1200.00	357	1055
6	18.00	1200.00	357	1098
7	21.00	1200.00	349	1050
8	24.00	1200.00	352	1112
9	27.00	1200.00	363	1033
10	30.00	1200.00	350	1114
11	33.00	1200.00	331	1114
12	36.00	1200.00	401	1072
13	39.00	1200.00	384	1096
14	42.00	1200.00	378	1118
15	45.00	1200.00	352	1074
16	48.00	1200.00	381	1068
17	51.00	1200.00	346	1048
18	54.00	1200.00	357	1056
19	57.00	1200.00	328	1089
20	60.00	1200.00	356	1096
21	63.00	1200.00	348	1066
22	66.00	1200.00	329	1050
23	69.00	1200.00	371	1024
24	72.00	1200.00	340	1072
25	75.00	1200.00	332	1015
26	78.00	1200.00	339	1057
27	81.00	1200.00	336	977
28	84.00	1200.00	339	1069
29	87.00	1200.00	353	989
30	90.00	1200.00	318	1021
31	93.00	1200.00	324	1014
32	96.00	1200.00	350	1054
33	99.00	1200.00	364	1077
34	102.00	1200.00	365	1025
35	105.00	1200.00	339	1039
36	108.00	1200.00	377	1069
37	111.00	1200.00	325	1066
38	114.00	1200.00	370	1076
39	117.00	1200.00	358	1042
40	120.00	1200.00	352	1115
41	123.00	1200.00	335	1060
42	126.00	1200.00	379	1143
43	129.00	1200.00	342	1040
44	132.00	1200.00	356	1070
45	135.00	1200.00	373	1068
46	138.00	1200.00	361	1123
47	141.00	1200.00	358	1062
48	144.00	1200.00	368	1029
49	147.00	1200.00	354	1062
50	150.00	1200.00	374	1003
51	153.00	1200.00	369	1025
52	156.00	1200.00	361	1069
53	159.00	1200.00	408	1038
54	162.00	1200.00	366	1174
55	165.00	1200.00	349	1107
56	168.00	1200.00	382	1090
57	171.00	1200.00	322	1085
58	174.00	1200.00	390	1111
59	177.00	1200.00	311	1051
60	180.00	1200.00	350	1053
61	183.00	1200.00	331	1001
62	186.00	1200.00	334	1047
63	189.00	1200.00	362	1045
64	192.00	1200.00	350	1045
65	195.00	1200.00	334	1064
66	198.00	1200.00	350	1030
67	201.00	1200.00	336	1018
68	204.00	1200.00	347	1044
69	207.00	1200.00	392	1085
70	210.00	1200.00	356	1009
71	213.00	1200.00	329	1025
72	216.00	1200.00	356	1104
73	219.00	1200.00	354	1031
74	222.00	1200.00	370	1064
75	225.00	1200.00	373	1083
76	228.00	1200.00	357	1097
77	231.00	1200.00	344	1048
78	234.00	1200.00	384	1098
79	237.00	1200.00	382	1075
80	240.00	1200.00	364	1072
81	243.00	1200.00	336	1105
82	246.00	1200.00	373	1087
83	249.00	1200.00	340	1034
84	252.00	1200.00	383	1073
85	255.00	1200.00	351	1070
86	258.00	1200.00	381	1055
87	261.00	1200.00	381	1086
88	264.00	1200.00	361	1097
89	267.00	1200.00	363	1011
90	270.00	1200.00	351	1099
91	273.00	1200.00	344	1014
92	276.00	1200.00	325	1041
93	279.00	1200.00	307	1050
94	282.00	1200.00	350	1050
95	285.00	1200.00	331	1033
96	288.00	1200.00	333	1042
97	291.00	1200.00	332	992
98	294.00	1200.00	334	1010
99	297.00	1200.00	363	1108
100	300.00	1200.00	312	1066
101	303.00	1200.00	381	1028
102	306.00	1200.00	361	1054
103	309.00	1200.00	366	1033
104	312.00	1200.00	330	1123
105	315.00	1200.00	365	1021
106	318.00	1200.00	346	1114
107	321.00	1200.00	414	1049
108	324.00	1200.00	368	1019
109	327.00	1200.00	340	1048
110	330.00	1200.00	361	1079
111	333.00	1200.00	382	1084
112	336.00	1200.00	360	1066
113	339.00	1200.00	359	1067
114	342.00	1200.00	380	1057
115	345.00	1200.00	349	1046
116	348.00	1200.00	370	1096
117	351.00	1200.00	337	1070
118	354.00	1200.00	378	1053
119	357.00	1200.00	365	1083
120	360.00	1200.00	368	1112
121	363.00	1200.00	349	1066
122	366.00	1200.00	364	1070
123	369.00	1200.00	367	1147
124	372.00	1200.00	381	1010
125	375.00	1200.00	360	1021
126	378.00	1200.00	339	1053
127	381.00	1200.00	342	999
128	384.00	1200.00	372	1095
129	387.00	1200.00	337	992
130	390.00	1200.00	326	1047
131	393.00	1200.00	373	1066
132	396.00	1200.00	387	1108
133	399.00	1200.00	360	1009
134	402.00	1200.00	362	1080
* end: 07/09/2023 04:20:41
