* begin:	09/09/2023 16:36:22
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_S2_alpha_ifg_capacitor.cfg
*
* no cfg file, sc file created manually
* 0	1.9995117	20.0	25521	2699	135265	77607	3777116186	28220	0.0000000	0.0000000
* Date: 09/09/2023	Time: 16:56
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1200.012000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	92	300
1	3.00	1200.01	181	581
2	6.00	1200.01	168	562
3	9.00	1200.01	169	529
4	12.00	1200.01	157	596
5	15.00	1200.01	140	535
6	18.00	1200.01	150	553
7	21.00	1200.01	155	598
8	24.00	1200.01	151	559
9	27.00	1200.01	136	551
10	30.00	1200.01	155	583
11	33.00	1200.01	148	585
12	36.00	1200.01	178	568
13	39.00	1200.01	175	542
14	42.00	1200.01	187	560
15	45.00	1200.01	166	520
16	48.00	1200.01	179	514
17	51.00	1200.01	181	539
18	54.00	1200.01	209	504
19	57.00	1200.01	225	504
20	60.00	1200.01	186	528
21	63.00	1200.01	188	496
22	66.00	1200.01	162	504
23	69.00	1200.01	196	472
24	72.00	1200.01	176	557
25	75.00	1200.01	215	506
26	78.00	1200.01	189	504
27	81.00	1200.01	179	527
28	84.00	1200.01	184	509
29	87.00	1200.01	174	471
30	90.00	1200.01	188	524
31	93.00	1200.01	148	512
32	96.00	1200.01	157	459
33	99.00	1200.01	180	520
34	102.00	1200.01	188	581
35	105.00	1200.01	143	549
36	108.00	1200.01	148	567
37	111.00	1200.01	155	568
38	114.00	1200.01	165	590
39	117.00	1200.01	163	556
40	120.00	1200.01	161	625
41	123.00	1200.01	175	573
42	126.00	1200.01	175	581
43	129.00	1200.01	167	595
44	132.00	1200.01	157	556
45	135.00	1200.01	166	560
46	138.00	1200.01	185	549
47	141.00	1200.01	144	573
48	144.00	1200.01	201	579
49	147.00	1200.01	184	530
50	150.00	1200.01	173	544
51	153.00	1200.01	187	526
52	156.00	1200.01	204	525
53	159.00	1200.01	190	505
54	162.00	1200.01	215	502
55	165.00	1200.01	205	471
56	168.00	1200.01	196	483
57	171.00	1200.01	200	522
58	174.00	1200.01	196	530
59	177.00	1200.01	178	510
60	180.00	1200.01	176	474
61	183.00	1200.01	185	475
62	186.00	1200.01	192	515
63	189.00	1200.01	173	487
64	192.00	1200.01	200	525
65	195.00	1200.01	164	496
66	198.00	1200.01	190	600
67	201.00	1200.01	152	547
68	204.00	1200.01	158	522
69	207.00	1200.01	158	497
70	210.00	1200.01	160	593
71	213.00	1200.01	167	502
72	216.00	1200.01	155	558
73	219.00	1200.01	161	564
74	222.00	1200.01	149	546
75	225.00	1200.01	158	577
76	228.00	1200.01	159	601
77	231.00	1200.01	165	568
78	234.00	1200.01	185	610
79	237.00	1200.01	170	564
80	240.00	1200.01	161	585
81	243.00	1200.01	180	555
82	246.00	1200.01	172	582
83	249.00	1200.01	194	522
84	252.00	1200.01	202	538
85	255.00	1200.01	214	531
86	258.00	1200.01	202	566
87	261.00	1200.01	186	494
88	264.00	1200.01	179	550
89	267.00	1200.01	167	500
90	270.00	1200.01	181	470
91	273.00	1200.01	205	467
92	276.00	1200.01	196	450
93	279.00	1200.01	172	500
94	282.00	1200.01	184	518
95	285.00	1200.01	205	446
96	288.00	1200.01	175	471
97	291.00	1200.01	202	551
98	294.00	1200.01	189	549
99	297.00	1200.01	179	498
100	300.00	1200.01	191	526
101	303.00	1200.01	199	552
102	306.00	1200.01	200	537
103	309.00	1200.01	197	562
104	312.00	1200.01	218	576
105	315.00	1200.01	159	541
106	318.00	1200.01	169	552
107	321.00	1200.01	169	551
108	324.00	1200.01	195	522
109	327.00	1200.01	150	614
110	330.00	1200.01	161	566
111	333.00	1200.01	182	599
112	336.00	1200.01	175	591
113	339.00	1200.01	167	560
114	342.00	1200.01	156	567
115	345.00	1200.01	162	590
116	348.00	1200.01	166	558
117	351.00	1200.01	121	500
118	354.00	1200.01	140	537
119	357.00	1200.01	145	516
120	360.00	1200.01	150	521
121	363.00	1200.01	164	474
122	366.00	1200.01	192	530
123	369.00	1200.01	165	549
124	372.00	1200.01	159	537
125	375.00	1200.01	182	450
126	378.00	1200.01	167	505
127	381.00	1200.01	181	504
128	384.00	1200.01	206	447
129	387.00	1200.01	178	507
130	390.00	1200.01	207	471
131	393.00	1200.01	201	572
132	396.00	1200.01	214	515
133	399.00	1200.01	198	491
134	402.00	1200.01	211	536
135	405.00	1200.01	195	495
136	408.00	1200.01	193	532
137	411.00	1200.01	178	551
138	414.00	1200.01	198	584
139	417.00	1200.01	178	545
140	420.00	1200.01	186	561
141	423.00	1200.01	152	596
142	426.00	1200.01	151	527
143	429.00	1200.01	145	563
144	432.00	1200.01	159	549
* end: 09/09/2023 16:56:27
