* begin:	07/09/2023 22:20:26
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_A1_alpha_ifg.cfg
*
* no cfg file, sc file created manually
* 0	1.9995117	10.0	42370	2269	61043	105948	3776964029	44639	0.0000000	0.0000000
* Date: 07/09/2023	Time: 22:40
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1200.006000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	163	444
1	3.00	1200.01	300	830
2	6.00	1200.01	311	837
3	9.00	1200.01	346	797
4	12.00	1200.01	304	728
5	15.00	1200.01	322	632
6	18.00	1200.01	314	518
7	21.00	1200.01	363	391
8	24.00	1200.01	329	370
9	27.00	1200.01	304	334
10	30.00	1200.01	280	385
11	33.00	1200.01	265	418
12	36.00	1200.01	223	546
13	39.00	1200.01	205	672
14	42.00	1200.01	186	797
15	45.00	1200.01	173	898
16	48.00	1200.01	185	1001
17	51.00	1200.01	187	929
18	54.00	1200.01	163	948
19	57.00	1200.01	187	922
20	60.00	1200.01	237	936
21	63.00	1200.01	277	859
22	66.00	1200.01	243	875
23	69.00	1200.01	307	847
24	72.00	1200.01	310	945
25	75.00	1200.01	308	888
26	78.00	1200.01	345	965
27	81.00	1200.01	351	1034
28	84.00	1200.01	346	930
29	87.00	1200.01	329	916
30	90.00	1200.01	362	846
31	93.00	1200.01	371	695
32	96.00	1200.01	348	590
33	99.00	1200.01	366	463
34	102.00	1200.01	377	346
35	105.00	1200.01	370	285
36	108.00	1200.01	337	233
37	111.00	1200.01	351	192
38	114.00	1200.01	354	175
39	117.00	1200.01	327	202
40	120.00	1200.01	327	185
41	123.00	1200.01	323	211
42	126.00	1200.01	319	292
43	129.00	1200.01	325	375
44	132.00	1200.01	316	486
45	135.00	1200.01	327	560
46	138.00	1200.01	285	731
47	141.00	1200.01	289	800
48	144.00	1200.01	315	941
49	147.00	1200.01	274	992
50	150.00	1200.01	280	1037
51	153.00	1200.01	264	935
52	156.00	1200.01	289	938
53	159.00	1200.01	261	890
54	162.00	1200.01	283	853
55	165.00	1200.01	272	872
56	168.00	1200.01	332	879
57	171.00	1200.01	325	900
58	174.00	1200.01	337	923
59	177.00	1200.01	345	948
60	180.00	1200.01	361	1008
61	183.00	1200.01	373	1012
62	186.00	1200.01	354	947
63	189.00	1200.01	352	872
64	192.00	1200.01	342	758
65	195.00	1200.01	338	686
66	198.00	1200.01	357	483
67	201.00	1200.01	363	373
68	204.00	1200.01	354	299
69	207.00	1200.01	355	256
70	210.00	1200.01	353	228
71	213.00	1200.01	342	247
72	216.00	1200.01	353	317
73	219.00	1200.01	330	358
74	222.00	1200.01	314	436
75	225.00	1200.01	313	561
76	228.00	1200.01	344	652
77	231.00	1200.01	301	666
78	234.00	1200.01	316	755
79	237.00	1200.01	302	790
80	240.00	1200.01	258	908
81	243.00	1200.01	281	873
82	246.00	1200.01	291	945
83	249.00	1200.01	294	862
84	252.00	1200.01	297	971
85	255.00	1200.01	303	955
86	258.00	1200.01	301	1024
87	261.00	1200.01	302	958
88	264.00	1200.01	290	1020
89	267.00	1200.01	329	981
90	270.00	1200.01	323	984
91	273.00	1200.01	305	955
92	276.00	1200.01	321	904
93	279.00	1200.01	311	890
94	282.00	1200.01	270	851
95	285.00	1200.01	258	868
96	288.00	1200.01	230	821
97	291.00	1200.01	241	761
98	294.00	1200.01	239	739
99	297.00	1200.01	227	682
100	300.00	1200.01	229	708
101	303.00	1200.01	236	591
102	306.00	1200.01	279	586
103	309.00	1200.01	293	573
104	312.00	1200.01	285	576
105	315.00	1200.01	299	515
106	318.00	1200.01	336	574
107	321.00	1200.01	295	572
108	324.00	1200.01	306	588
109	327.00	1200.01	270	661
110	330.00	1200.01	295	681
111	333.00	1200.01	309	707
112	336.00	1200.01	330	785
113	339.00	1200.01	294	821
114	342.00	1200.01	321	865
115	345.00	1200.01	330	912
116	348.00	1200.01	326	876
117	351.00	1200.01	342	940
118	354.00	1200.01	310	899
119	357.00	1200.01	306	924
120	360.00	1200.01	329	959
121	363.00	1200.01	310	995
122	366.00	1200.01	298	974
123	369.00	1200.01	206	938
124	372.00	1200.01	203	985
125	375.00	1200.01	186	945
126	378.00	1200.01	158	951
127	381.00	1200.01	175	942
128	384.00	1200.01	163	968
129	387.00	1200.01	134	787
130	390.00	1200.01	160	849
131	393.00	1200.01	159	752
132	396.00	1200.01	190	747
