* begin:	15/09/2023 11:04:17
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495100	5.0	13687	124	34200	26580	3777614960	13811	0.0000000	0.0000000
* Date: 15/09/2023	Time: 11:29
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1500.002000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.00	61	149
1	3.00	1500.00	108	290
2	6.00	1500.00	97	248
3	9.00	1500.00	104	214
4	12.00	1500.00	92	184
5	15.00	1500.00	107	194
6	18.00	1500.00	86	199
7	21.00	1500.00	87	169
8	24.00	1500.00	82	180
9	27.00	1500.00	85	137
10	30.00	1500.00	111	113
11	33.00	1500.00	86	128
12	36.00	1500.00	88	133
13	39.00	1500.00	88	128
14	42.00	1500.00	102	147
15	45.00	1500.00	95	111
16	48.00	1500.00	103	113
17	51.00	1500.00	93	153
18	54.00	1500.00	96	144
19	57.00	1500.00	99	144
20	60.00	1500.00	116	130
21	63.00	1500.00	105	144
22	66.00	1500.00	103	175
23	69.00	1500.00	96	168
24	72.00	1500.00	115	186
25	75.00	1500.00	101	173
26	78.00	1500.00	96	245
27	81.00	1500.00	97	236
28	84.00	1500.00	103	277
29	87.00	1500.00	114	301
30	90.00	1500.00	113	284
31	93.00	1500.00	104	275
32	96.00	1500.00	102	294
33	99.00	1500.00	106	265
34	102.00	1500.00	102	331
35	105.00	1500.00	75	275
36	108.00	1500.00	114	253
37	111.00	1500.00	100	238
38	114.00	1500.00	111	237
39	117.00	1500.00	95	192
40	120.00	1500.00	133	198
41	123.00	1500.00	87	166
42	126.00	1500.00	83	183
43	129.00	1500.00	111	156
44	132.00	1500.00	89	126
45	135.00	1500.00	107	141
46	138.00	1500.00	93	119
47	141.00	1500.00	97	109
48	144.00	1500.00	94	126
49	147.00	1500.00	100	122
50	150.00	1500.00	105	142
51	153.00	1500.00	95	133
52	156.00	1500.00	102	115
53	159.00	1500.00	74	148
54	162.00	1500.00	103	159
55	165.00	1500.00	102	149
56	168.00	1500.00	111	168
57	171.00	1500.00	90	172
58	174.00	1500.00	113	191
59	177.00	1500.00	113	203
60	180.00	1500.00	104	249
61	183.00	1500.00	107	264
62	186.00	1500.00	112	280
63	189.00	1500.00	110	270
64	192.00	1500.00	104	285
65	195.00	1500.00	121	282
66	198.00	1500.00	101	303
67	201.00	1500.00	115	259
68	204.00	1500.00	105	270
69	207.00	1500.00	96	271
70	210.00	1500.00	93	252
71	213.00	1500.00	96	215
72	216.00	1500.00	87	210
73	219.00	1500.00	83	215
74	222.00	1500.00	124	175
75	225.00	1500.00	100	169
76	228.00	1500.00	105	157
77	231.00	1500.00	102	151
78	234.00	1500.00	99	139
79	237.00	1500.00	108	140
80	240.00	1500.00	113	101
81	243.00	1500.00	102	143
82	246.00	1500.00	100	134
83	249.00	1500.00	94	110
84	252.00	1500.00	93	110
85	255.00	1500.00	103	126
86	258.00	1500.00	90	124
87	261.00	1500.00	103	134
88	264.00	1500.00	113	144
89	267.00	1500.00	99	167
90	270.00	1500.00	118	181
91	273.00	1500.00	110	222
92	276.00	1500.00	120	189
93	279.00	1500.00	100	230
94	282.00	1500.00	111	245
95	285.00	1500.00	114	276
96	288.00	1500.00	113	291
97	291.00	1500.00	112	340
98	294.00	1500.00	104	274
99	297.00	1500.00	116	296
100	300.00	1500.00	112	296
101	303.00	1500.00	112	287
102	306.00	1500.00	102	271
103	309.00	1500.00	97	267
104	312.00	1500.00	104	253
105	315.00	1500.00	92	202
106	318.00	1500.00	95	239
107	321.00	1500.00	76	193
108	324.00	1500.00	96	165
109	327.00	1500.00	95	157
110	330.00	1500.00	100	148
111	333.00	1500.00	94	132
112	336.00	1500.00	88	131
113	339.00	1500.00	78	128
114	342.00	1500.00	100	140
115	345.00	1500.00	97	128
116	348.00	1500.00	125	124
117	351.00	1500.00	81	122
118	354.00	1500.00	88	148
119	357.00	1500.00	93	129
120	360.00	1500.00	106	164
121	363.00	1500.00	90	139
122	366.00	1500.00	95	171
123	369.00	1500.00	108	161
124	372.00	1500.00	89	191
125	375.00	1500.00	118	203
126	378.00	1500.00	125	218
127	381.00	1500.00	105	228
128	384.00	1500.00	117	269
129	387.00	1500.00	120	285
130	390.00	1500.00	113	286
131	393.00	1500.00	99	300
132	396.00	1500.00	81	308
133	399.00	1500.00	119	285
134	402.00	1500.00	119	300
* end: 15/09/2023 11:29:22
