* begin:	26/08/2023 20:44:35
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2.cfg
*
* no cfg file, sc file created manually
* 0	1.5051270	5.0	12341	1282	28042	25027	3775921478	38650	0.0000000	0.0000000
* Date: 26/08/2023	Time: 21:04
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 3.000000	BinCount: 102	measured time (s): 1200.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.00	91	207
1	3.00	1200.00	160	399
2	6.00	1200.00	153	405
3	9.00	1200.00	153	378
4	12.00	1200.00	122	325
5	15.00	1200.00	112	279
6	18.00	1200.00	110	231
7	21.00	1200.00	92	197
8	24.00	1200.00	97	148
9	27.00	1200.00	87	145
10	30.00	1200.00	74	128
11	33.00	1200.00	56	133
12	36.00	1200.00	84	153
13	39.00	1200.00	69	132
14	42.00	1200.00	70	127
15	45.00	1200.00	63	117
16	48.00	1200.00	65	137
17	51.00	1200.00	64	127
18	54.00	1200.00	87	133
19	57.00	1200.00	77	144
20	60.00	1200.00	96	116
21	63.00	1200.00	101	119
22	66.00	1200.00	150	137
23	69.00	1200.00	111	131
24	72.00	1200.00	145	148
25	75.00	1200.00	142	169
26	78.00	1200.00	152	212
27	81.00	1200.00	174	265
28	84.00	1200.00	184	320
29	87.00	1200.00	189	382
30	90.00	1200.00	199	398
31	93.00	1200.00	200	402
32	96.00	1200.00	188	537
33	99.00	1200.00	177	470
34	102.00	1200.00	173	510
35	105.00	1200.00	165	508
36	108.00	1200.00	132	454
37	111.00	1200.00	166	344
38	114.00	1200.00	116	344
39	117.00	1200.00	102	270
40	120.00	1200.00	74	258
41	123.00	1200.00	102	202
42	126.00	1200.00	85	155
43	129.00	1200.00	69	149
44	132.00	1200.00	70	139
45	135.00	1200.00	63	127
46	138.00	1200.00	69	126
47	141.00	1200.00	77	143
48	144.00	1200.00	62	153
49	147.00	1200.00	67	155
50	150.00	1200.00	76	157
51	153.00	1200.00	69	142
52	156.00	1200.00	63	127
53	159.00	1200.00	74	131
54	162.00	1200.00	87	134
55	165.00	1200.00	97	118
56	168.00	1200.00	103	123
57	171.00	1200.00	121	142
58	174.00	1200.00	129	160
59	177.00	1200.00	163	194
60	180.00	1200.00	164	231
61	183.00	1200.00	202	299
62	186.00	1200.00	176	382
63	189.00	1200.00	166	389
64	192.00	1200.00	185	475
65	195.00	1200.00	191	443
66	198.00	1200.00	198	458
67	201.00	1200.00	181	456
68	204.00	1200.00	176	454
69	207.00	1200.00	150	419
70	210.00	1200.00	184	419
71	213.00	1200.00	150	375
72	216.00	1200.00	119	319
73	219.00	1200.00	104	228
74	222.00	1200.00	110	224
75	225.00	1200.00	113	195
76	228.00	1200.00	83	162
77	231.00	1200.00	75	118
78	234.00	1200.00	60	119
79	237.00	1200.00	83	138
80	240.00	1200.00	71	156
81	243.00	1200.00	77	160
82	246.00	1200.00	71	151
83	249.00	1200.00	91	140
84	252.00	1200.00	75	151
85	255.00	1200.00	72	161
86	258.00	1200.00	71	136
87	261.00	1200.00	84	128
88	264.00	1200.00	86	117
89	267.00	1200.00	106	108
90	270.00	1200.00	116	131
91	273.00	1200.00	133	163
92	276.00	1200.00	110	167
93	279.00	1200.00	164	235
94	282.00	1200.00	177	294
95	285.00	1200.00	160	354
96	288.00	1200.00	178	379
97	291.00	1200.00	217	410
98	294.00	1200.00	190	486
99	297.00	1200.00	210	460
100	300.00	1200.00	194	521
101	303.00	1200.00	150	400
* end: 26/08/2023 21:04:40
