* begin:	12/09/2023 20:22:45
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1494900	5.0	44151	163	32587	142524	3777389269	44314	0.0000000	0.0000000
* Date: 12/09/2023	Time: 20:47
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.011000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	170	536
1	3.00	1500.01	349	1175
2	6.00	1500.01	342	1220
3	9.00	1500.01	327	1169
4	12.00	1500.01	320	1135
5	15.00	1500.01	274	1163
6	18.00	1500.01	342	1149
7	21.00	1500.01	336	988
8	24.00	1500.01	293	1062
9	27.00	1500.01	281	1030
10	30.00	1500.01	304	964
11	33.00	1500.01	250	970
12	36.00	1500.01	247	990
13	39.00	1500.01	249	1006
14	42.00	1500.01	203	1003
15	45.00	1500.01	232	1074
16	48.00	1500.01	225	1113
17	51.00	1500.01	246	1088
18	54.00	1500.01	239	1228
19	57.00	1500.01	253	1156
20	60.00	1500.01	300	1121
21	63.00	1500.01	313	1108
22	66.00	1500.01	303	1021
23	69.00	1500.01	319	1052
24	72.00	1500.01	321	977
25	75.00	1500.01	392	882
26	78.00	1500.01	379	773
27	81.00	1500.01	385	798
28	84.00	1500.01	399	729
29	87.00	1500.01	367	729
30	90.00	1500.01	378	716
31	93.00	1500.01	325	759
32	96.00	1500.01	345	844
33	99.00	1500.01	355	837
34	102.00	1500.01	328	859
35	105.00	1500.01	302	990
36	108.00	1500.01	307	1090
37	111.00	1500.01	290	1058
38	114.00	1500.01	282	1073
39	117.00	1500.01	221	1102
40	120.00	1500.01	252	1091
41	123.00	1500.01	217	1070
42	126.00	1500.01	215	1126
43	129.00	1500.01	263	1069
44	132.00	1500.01	237	1077
45	135.00	1500.01	238	1060
46	138.00	1500.01	263	1031
47	141.00	1500.01	273	1030
48	144.00	1500.01	341	986
49	147.00	1500.01	304	1010
50	150.00	1500.01	325	1021
51	153.00	1500.01	340	1003
52	156.00	1500.01	349	1037
53	159.00	1500.01	327	1034
54	162.00	1500.01	356	1057
55	165.00	1500.01	317	1114
56	168.00	1500.01	352	1093
57	171.00	1500.01	317	1076
58	174.00	1500.01	353	1128
59	177.00	1500.01	311	1089
60	180.00	1500.01	352	1120
61	183.00	1500.01	322	1027
62	186.00	1500.01	303	1052
63	189.00	1500.01	295	935
64	192.00	1500.01	346	902
65	195.00	1500.01	319	855
66	198.00	1500.01	331	816
67	201.00	1500.01	314	758
68	204.00	1500.01	365	727
69	207.00	1500.01	340	736
70	210.00	1500.01	315	689
71	213.00	1500.01	318	731
72	216.00	1500.01	336	725
73	219.00	1500.01	322	766
74	222.00	1500.01	316	905
75	225.00	1500.01	289	923
76	228.00	1500.01	258	1062
77	231.00	1500.01	237	1071
78	234.00	1500.01	272	1185
79	237.00	1500.01	232	1168
80	240.00	1500.01	216	1277
81	243.00	1500.01	242	1237
82	246.00	1500.01	240	1308
83	249.00	1500.01	228	1169
84	252.00	1500.01	250	1196
85	255.00	1500.01	243	1221
86	258.00	1500.01	285	1194
87	261.00	1500.01	273	1155
88	264.00	1500.01	316	1098
89	267.00	1500.01	317	1013
90	270.00	1500.01	335	930
91	273.00	1500.01	348	883
92	276.00	1500.01	362	864
93	279.00	1500.01	391	708
94	282.00	1500.01	391	729
95	285.00	1500.01	317	664
96	288.00	1500.01	343	729
97	291.00	1500.01	333	714
98	294.00	1500.01	320	765
99	297.00	1500.01	316	814
100	300.00	1500.01	312	824
101	303.00	1500.01	318	871
102	306.00	1500.01	310	956
103	309.00	1500.01	282	936
104	312.00	1500.01	301	1041
105	315.00	1500.01	342	1055
106	318.00	1500.01	303	1178
107	321.00	1500.01	343	1079
108	324.00	1500.01	383	1130
109	327.00	1500.01	324	1056
110	330.00	1500.01	346	1023
111	333.00	1500.01	328	993
112	336.00	1500.01	357	1057
113	339.00	1500.01	308	969
114	342.00	1500.01	262	1010
115	345.00	1500.01	258	1069
116	348.00	1500.01	272	1009
117	351.00	1500.01	224	932
118	354.00	1500.01	247	1007
119	357.00	1500.01	253	1019
120	360.00	1500.01	252	998
121	363.00	1500.01	231	1055
122	366.00	1500.01	254	1150
123	369.00	1500.01	251	1142
124	372.00	1500.01	263	1057
125	375.00	1500.01	277	1099
126	378.00	1500.01	309	1062
127	381.00	1500.01	339	1060
128	384.00	1500.01	329	1079
129	387.00	1500.01	310	980
130	390.00	1500.01	325	955
131	393.00	1500.01	327	939
132	396.00	1500.01	317	838
133	399.00	1500.01	345	767
134	402.00	1500.01	350	788
135	405.00	1500.01	350	721
136	408.00	1500.01	319	702
137	411.00	1500.01	322	757
138	414.00	1500.01	332	722
139	417.00	1500.01	333	755
140	420.00	1500.01	288	835
141	423.00	1500.01	309	830
142	426.00	1500.01	314	958
143	429.00	1500.01	350	1053
144	432.00	1500.01	333	1073
* end: 12/09/2023 20:47:51
